"SR_I - RawData"
"Wavelength nm.","R%"
400.00,12.36958
401.00,12.39543
402.00,12.42689
403.00,12.39851
404.00,12.44848
405.00,12.48828
406.00,12.50028
407.00,12.53953
408.00,12.57981
409.00,12.58761
410.00,12.67772
411.00,12.70764
412.00,12.77888
413.00,12.86600
414.00,12.93349
415.00,13.02363
416.00,13.19558
417.00,13.26817
418.00,13.39626
419.00,13.48269
420.00,13.52256
421.00,13.62057
422.00,13.64432
423.00,13.63322
424.00,13.62075
425.00,13.51070
426.00,13.27118
427.00,12.99351
428.00,12.78753
429.00,12.58319
430.00,12.42006
431.00,12.27461
432.00,12.14757
433.00,12.08687
434.00,12.02144
435.00,11.99736
436.00,11.96095
437.00,11.96829
438.00,11.94601
439.00,11.92759
440.00,11.98001
441.00,11.97109
442.00,12.00049
443.00,12.02273
444.00,12.05678
445.00,12.06519
446.00,12.11549
447.00,12.13142
448.00,12.13443
449.00,12.18409
450.00,12.18060
451.00,12.21539
452.00,12.26337
453.00,12.26603
454.00,12.30536
455.00,12.32185
456.00,12.37450
457.00,12.42486
458.00,12.42060
459.00,12.46337
460.00,12.49670
461.00,12.53234
462.00,12.55976
463.00,12.59109
464.00,12.60553
465.00,12.66679
466.00,12.68108
467.00,12.73366
468.00,12.76216
469.00,12.78375
470.00,12.82056
471.00,12.82615
472.00,12.84484
473.00,12.89767
474.00,12.93098
475.00,12.94482
476.00,12.98876
477.00,13.01558
478.00,13.04632
479.00,13.09690
480.00,13.11525
481.00,13.14351
482.00,13.18188
483.00,13.22331
484.00,13.27340
485.00,13.29208
486.00,13.36475
487.00,13.38690
488.00,13.41157
489.00,13.43301
490.00,13.47792
491.00,13.51301
492.00,13.55453
493.00,13.60529
494.00,13.62627
495.00,13.69317
496.00,13.70695
497.00,13.77378
498.00,13.76749
499.00,13.80465
500.00,13.85652
501.00,13.91063
502.00,13.93220
503.00,13.95597
504.00,14.01929
505.00,14.05114
506.00,14.06079
507.00,14.13868
508.00,14.16042
509.00,14.21612
510.00,14.26357
511.00,14.30789
512.00,14.34290
513.00,14.37688
514.00,14.41256
515.00,14.46644
516.00,14.52312
517.00,14.57209
518.00,14.61671
519.00,14.61561
520.00,14.66688
521.00,14.73724
522.00,14.77399
523.00,14.79995
524.00,14.84025
525.00,14.91602
526.00,14.93059
527.00,14.98464
528.00,15.06924
529.00,15.08716
530.00,15.16494
531.00,15.20094
532.00,15.18156
533.00,15.28529
534.00,15.32900
535.00,15.40223
536.00,15.44707
537.00,15.53217
538.00,15.57416
539.00,15.62716
540.00,15.68340
541.00,15.76045
542.00,15.80172
543.00,15.85208
544.00,15.92338
545.00,15.99751
546.00,16.03278
547.00,16.10295
548.00,16.14356
549.00,16.24732
550.00,16.31427
551.00,16.42029
552.00,16.46541
553.00,16.52611
554.00,16.61338
555.00,16.68485
556.00,16.74985
557.00,16.83705
558.00,16.90098
559.00,16.98640
560.00,17.08573
561.00,17.13730
562.00,17.23934
563.00,17.33262
564.00,17.40162
565.00,17.45670
566.00,17.57195
567.00,17.66925
568.00,17.72642
569.00,17.79053
570.00,17.90373
571.00,17.97115
572.00,18.07534
573.00,18.15034
574.00,18.23473
575.00,18.28578
576.00,18.40591
577.00,18.46165
578.00,18.59635
579.00,18.64346
580.00,18.77717
581.00,18.80732
582.00,18.93267
583.00,18.99877
584.00,19.04983
585.00,19.16862
586.00,19.25483
587.00,19.37562
588.00,19.44337
589.00,19.52697
590.00,19.65179
591.00,19.69835
592.00,19.79146
593.00,19.90607
594.00,19.98357
595.00,20.03425
596.00,20.15652
597.00,20.20473
598.00,20.31082
599.00,20.39328
600.00,20.47177
601.00,20.54230
602.00,20.61795
603.00,20.68221
604.00,20.73994
605.00,20.85763
606.00,20.90767
607.00,20.97399
608.00,21.07490
609.00,21.09579
610.00,21.18648
611.00,21.28924
612.00,21.35905
613.00,21.41991
614.00,21.49222
