"SR_VI - RawData"
"Wavelength nm.","R%"
400.00,10.81649
401.00,10.81953
402.00,10.84870
403.00,10.81728
404.00,10.84104
405.00,10.81977
406.00,10.84235
407.00,10.85038
408.00,10.84203
409.00,10.85919
410.00,10.88671
411.00,10.88002
412.00,10.90212
413.00,10.88402
414.00,10.93892
415.00,10.92996
416.00,10.95652
417.00,10.96707
418.00,10.98917
419.00,11.02778
420.00,11.07591
421.00,11.08779
422.00,11.12870
423.00,11.15449
424.00,11.22192
425.00,11.26327
426.00,11.25879
427.00,11.29955
428.00,11.29076
429.00,11.31868
430.00,11.32259
431.00,11.34281
432.00,11.33526
433.00,11.38170
434.00,11.34887
435.00,11.35974
436.00,11.40546
437.00,11.39640
438.00,11.43684
439.00,11.38623
440.00,11.42775
441.00,11.45902
442.00,11.47512
443.00,11.48203
444.00,11.50800
445.00,11.50230
446.00,11.55390
447.00,11.55569
448.00,11.58340
449.00,11.58622
450.00,11.60655
451.00,11.61098
452.00,11.64320
453.00,11.65377
454.00,11.67050
455.00,11.69257
456.00,11.72350
457.00,11.76229
458.00,11.74936
459.00,11.75924
460.00,11.77275
461.00,11.77110
462.00,11.82120
463.00,11.82678
464.00,11.84320
465.00,11.86696
466.00,11.85950
467.00,11.87086
468.00,11.88633
469.00,11.85183
470.00,11.89346
471.00,11.89886
472.00,11.89216
473.00,11.91590
474.00,11.89042
475.00,11.88539
476.00,11.90086
477.00,11.89048
478.00,11.91374
479.00,11.91121
480.00,11.88601
481.00,11.92125
482.00,11.89853
483.00,11.87716
484.00,11.90135
485.00,11.88267
486.00,11.89510
487.00,11.88349
488.00,11.86389
489.00,11.85810
490.00,11.89425
491.00,11.88532
492.00,11.87679
493.00,11.89662
494.00,11.87590
495.00,11.88860
496.00,11.86102
497.00,11.89653
498.00,11.90248
499.00,11.90972
500.00,11.88507
501.00,11.91919
502.00,11.92593
503.00,11.92523
504.00,11.93294
505.00,11.94374
506.00,11.93694
507.00,11.94737
508.00,11.97388
509.00,12.00600
510.00,12.01666
511.00,12.01485
512.00,12.03331
513.00,12.05968
514.00,12.05409
515.00,12.08912
516.00,12.08085
517.00,12.10941
518.00,12.11104
519.00,12.11110
520.00,12.16224
521.00,12.17148
522.00,12.18912
523.00,12.21067
524.00,12.22287
525.00,12.25752
526.00,12.27161
527.00,12.27267
528.00,12.30453
529.00,12.32020
530.00,12.35707
531.00,12.38797
532.00,12.45030
533.00,12.40452
534.00,12.44099
535.00,12.48225
536.00,12.48346
537.00,12.51930
538.00,12.55888
539.00,12.56202
540.00,12.59362
541.00,12.61247
542.00,12.64021
543.00,12.68969
544.00,12.69786
545.00,12.74704
546.00,12.78511
547.00,12.82318
548.00,12.85777
549.00,12.91479
550.00,12.94917
551.00,12.98207
552.00,13.05137
553.00,13.06470
554.00,13.12277
555.00,13.16716
556.00,13.21743
557.00,13.26013
558.00,13.29527
559.00,13.33549
560.00,13.38970
561.00,13.42106
562.00,13.50876
563.00,13.56971
564.00,13.59829
565.00,13.65203
566.00,13.69040
567.00,13.77528
568.00,13.88478
569.00,13.89229
570.00,13.96111
571.00,14.01979
572.00,14.06906
573.00,14.14215
574.00,14.19681
575.00,14.22204
576.00,14.33098
577.00,14.37130
578.00,14.41826
579.00,14.49280
580.00,14.54585
581.00,14.60540
582.00,14.68620
583.00,14.69930
584.00,14.76871
585.00,14.80424
586.00,14.89830
587.00,14.94004
588.00,14.99542
589.00,15.05248
590.00,15.10760
591.00,15.13914
592.00,15.17368
593.00,15.24559
594.00,15.31085
595.00,15.32040
596.00,15.36223
