"SR_215 - RawData"
"Wavelength nm.","R%"
400.00,18.93165
401.00,18.94626
402.00,18.94274
403.00,18.94324
404.00,18.96098
405.00,18.93005
406.00,19.00769
407.00,18.99039
408.00,18.97905
409.00,19.01581
410.00,19.04677
411.00,19.04255
412.00,19.11271
413.00,19.09898
414.00,19.13211
415.00,19.11917
416.00,19.20577
417.00,19.19064
418.00,19.25858
419.00,19.24692
420.00,19.31544
421.00,19.36237
422.00,19.43563
423.00,19.47063
424.00,19.54768
425.00,19.57168
426.00,19.65336
427.00,19.67218
428.00,19.64825
429.00,19.67943
430.00,19.68805
431.00,19.67933
432.00,19.73450
433.00,19.69586
434.00,19.68823
435.00,19.73695
436.00,19.73315
437.00,19.70499
438.00,19.75462
439.00,19.79059
440.00,19.82320
441.00,19.83533
442.00,19.86132
443.00,19.87570
444.00,19.88127
445.00,19.93335
446.00,19.93084
447.00,19.95962
448.00,19.97966
449.00,20.00187
450.00,20.01693
451.00,20.06687
452.00,20.09967
453.00,20.08322
454.00,20.10143
455.00,20.12944
456.00,20.16480
457.00,20.17520
458.00,20.21418
459.00,20.27837
460.00,20.27814
461.00,20.29642
462.00,20.33165
463.00,20.36690
464.00,20.39037
465.00,20.42551
466.00,20.44146
467.00,20.44771
468.00,20.46911
469.00,20.49578
470.00,20.53667
471.00,20.56032
472.00,20.60341
473.00,20.59497
474.00,20.60490
475.00,20.66548
476.00,20.70881
477.00,20.74526
478.00,20.76812
479.00,20.80128
480.00,20.80846
481.00,20.86992
482.00,20.86996
483.00,20.91240
484.00,20.96194
485.00,20.99701
486.00,21.02393
487.00,21.06598
488.00,21.11160
489.00,21.14982
490.00,21.18594
491.00,21.21318
492.00,21.25696
493.00,21.26889
494.00,21.30887
495.00,21.35866
496.00,21.39943
497.00,21.42265
498.00,21.47591
499.00,21.50748
500.00,21.55836
501.00,21.58795
502.00,21.61315
503.00,21.65659
504.00,21.72789
505.00,21.74749
506.00,21.78081
507.00,21.83952
508.00,21.89014
509.00,21.90145
510.00,21.96942
511.00,21.99863
512.00,22.05639
513.00,22.09954
514.00,22.13579
515.00,22.17835
516.00,22.22888
517.00,22.29510
518.00,22.32078
519.00,22.38333
520.00,22.43901
521.00,22.47274
522.00,22.50660
523.00,22.56576
524.00,22.63047
525.00,22.67994
526.00,22.71724
527.00,22.76938
528.00,22.84598
529.00,22.90007
530.00,22.94879
531.00,23.01328
532.00,23.04133
533.00,23.14152
534.00,23.16066
535.00,23.25689
536.00,23.31263
537.00,23.37470
538.00,23.42127
539.00,23.46569
