"SR_IX - RawData"
"Wavelength nm.","R%"
400.00,13.13116
401.00,13.16974
402.00,13.20401
403.00,13.20684
404.00,13.20768
405.00,13.25273
406.00,13.31578
407.00,13.31911
408.00,13.38645
409.00,13.45380
410.00,13.48320
411.00,13.55607
412.00,13.63314
413.00,13.68402
414.00,13.81934
415.00,13.95800
416.00,14.06857
417.00,14.24899
418.00,14.41725
419.00,14.58860
420.00,14.62463
421.00,14.69619
422.00,14.74384
423.00,14.78271
424.00,14.76069
425.00,14.61277
426.00,14.37919
427.00,14.03210
428.00,13.73742
429.00,13.46806
430.00,13.21372
431.00,12.95585
432.00,12.81235
433.00,12.70180
434.00,12.62255
435.00,12.56386
436.00,12.54650
437.00,12.56074
438.00,12.55054
439.00,12.53014
440.00,12.55986
441.00,12.57411
442.00,12.62465
443.00,12.64438
444.00,12.63616
445.00,12.68813
446.00,12.74394
447.00,12.77153
448.00,12.78687
449.00,12.79979
450.00,12.83216
451.00,12.87462
452.00,12.91286
453.00,12.92608
454.00,12.96371
455.00,12.98505
456.00,13.03254
457.00,13.09022
458.00,13.09582
459.00,13.12903
460.00,13.15203
461.00,13.19302
462.00,13.24285
463.00,13.27396
464.00,13.28646
465.00,13.32302
466.00,13.33548
467.00,13.41393
468.00,13.40517
469.00,13.45422
470.00,13.52498
471.00,13.54567
472.00,13.55204
473.00,13.59758
474.00,13.64000
475.00,13.65042
476.00,13.71245
477.00,13.74056
478.00,13.78305
479.00,13.79895
480.00,13.84068
481.00,13.87368
482.00,13.93413
483.00,13.97238
484.00,13.99129
485.00,14.02968
486.00,14.06936
487.00,14.11904
488.00,14.16691
489.00,14.18579
490.00,14.24936
491.00,14.26103
492.00,14.33029
493.00,14.38024
494.00,14.41093
495.00,14.44842
496.00,14.47753
497.00,14.53844
498.00,14.56268
499.00,14.60370
500.00,14.64403
501.00,14.70747
502.00,14.74678
503.00,14.77042
504.00,14.83103
505.00,14.85868
506.00,14.90532
507.00,14.99148
508.00,14.99871
509.00,15.06802
510.00,15.11799
