"SR_VIII4 - RawData"
"Wavelength nm.","R%"
400.00,17.72737
401.00,17.76657
402.00,17.72809
403.00,17.78177
404.00,17.79152
405.00,17.81331
406.00,17.85347
407.00,17.88642
408.00,17.92718
409.00,17.93899
410.00,17.99059
411.00,17.99370
412.00,18.02826
413.00,18.03279
414.00,18.07726
415.00,18.07344
416.00,18.12561
417.00,18.12995
418.00,18.16252
419.00,18.19643
420.00,18.17494
421.00,18.21929
422.00,18.23491
423.00,18.29543
424.00,18.34126
425.00,18.42088
426.00,18.45942
427.00,18.55802
428.00,18.59339
429.00,18.62510
430.00,18.58267
431.00,18.63057
432.00,18.62105
433.00,18.62491
434.00,18.59619
435.00,18.58407
436.00,18.58195
437.00,18.57640
438.00,18.57529
439.00,18.56457
440.00,18.57003
441.00,18.56892
442.00,18.57564
443.00,18.60183
444.00,18.58071
445.00,18.61492
446.00,18.58366
447.00,18.60182
448.00,18.59650
449.00,18.63772
450.00,18.62894
451.00,18.66317
452.00,18.69162
453.00,18.65824
454.00,18.67422
455.00,18.74176
456.00,18.73069
457.00,18.72152
458.00,18.74337
459.00,18.78214
460.00,18.78311
461.00,18.81443
462.00,18.84964
463.00,18.86648
464.00,18.87034
465.00,18.89404
466.00,18.90621
467.00,18.93147
468.00,18.93375
469.00,18.95946
470.00,18.98636
471.00,18.97377
472.00,19.01754
473.00,19.06823
474.00,19.08579
475.00,19.10001
476.00,19.09525
477.00,19.14437
478.00,19.16774
479.00,19.19901
480.00,19.22567
481.00,19.26194
482.00,19.27731
483.00,19.32259
484.00,19.33686
485.00,19.41305
486.00,19.44465
487.00,19.46194
488.00,19.51070
489.00,19.53351
490.00,19.60517
491.00,19.63502
492.00,19.67825
493.00,19.72905
494.00,19.78387
495.00,19.82681
496.00,19.85811
497.00,19.90075
498.00,19.96879
499.00,20.04141
500.00,20.05838
501.00,20.14196
502.00,20.18244
503.00,20.22695
504.00,20.29920
505.00,20.34694
506.00,20.43228
507.00,20.50938
508.00,20.56590
509.00,20.59828
510.00,20.67398
511.00,20.74985
512.00,20.82400
513.00,20.86745
514.00,20.96654
515.00,21.03935
516.00,21.11089
517.00,21.17471
518.00,21.27218
519.00,21.36194
520.00,21.38293
521.00,21.50912
522.00,21.58114
523.00,21.67357
524.00,21.76962
525.00,21.82583
526.00,21.92468
527.00,22.03201
528.00,22.10961
529.00,22.22887
530.00,22.34131
531.00,22.40001
532.00,22.53924
533.00,22.64332
534.00,22.73386
535.00,22.88241
536.00,22.97391
537.00,23.08175
538.00,23.20400
539.00,23.32290
540.00,23.41340
541.00,23.54127
542.00,23.65738
543.00,23.81040
544.00,23.90564
545.00,24.07594
546.00,24.16619
547.00,24.34808
548.00,24.46346
549.00,24.64347
550.00,24.74968
551.00,24.91809
552.00,25.06112
553.00,25.20838
554.00,25.39309
555.00,25.53011
556.00,25.68070
557.00,25.84775
558.00,25.98953
559.00,26.12761
560.00,26.31518
561.00,26.42967
562.00,26.63206
563.00,26.80210
564.00,26.94096
565.00,27.13563
566.00,27.25360
567.00,27.38006
568.00,27.56188
569.00,27.68999
570.00,27.84799
571.00,28.00735
572.00,28.16789
573.00,28.27072
574.00,28.40190
575.00,28.54199
576.00,28.70867
577.00,28.85023
578.00,28.95315
579.00,29.08188
580.00,29.19824
581.00,29.31149
582.00,29.38454
583.00,29.50370
584.00,29.64223
585.00,29.72513
586.00,29.80373
587.00,29.88087
588.00,29.96131
589.00,30.06109
590.00,30.09594
591.00,30.20174
592.00,30.27773
593.00,30.32306
594.00,30.39597
595.00,30.47795
596.00,30.55537
597.00,30.57462
598.00,30.65256
599.00,30.70925
600.00,30.76460
601.00,30.80020
602.00,30.88678
603.00,30.96730
604.00,31.03344
605.00,31.10240
606.00,31.19402
607.00,31.24063
608.00,31.32953
609.00,31.42768
610.00,31.52747
611.00,31.62045
612.00,31.75074
613.00,31.88225
614.00,31.98630
615.00,32.12513
616.00,32.31898
617.00,32.46585
618.00,32.65519
619.00,32.87029
620.00,33.02480
621.00,33.25568
622.00,33.46623
623.00,33.66520
624.00,33.94573
625.00,34.13914
626.00,34.41981
627.00,34.64694
628.00,34.90935
629.00,35.17143
630.00,35.46134
631.00,35.73557
632.00,36.05393
633.00,36.33737
634.00,36.66224
635.00,37.02322
636.00,37.32714
637.00,37.58796
638.00,37.93412
639.00,38.29861
640.00,38.62703
641.00,39.03465
642.00,39.29807
643.00,39.64321
644.00,40.06549
645.00,40.41121
646.00,40.69490
647.00,41.00471
648.00,41.35612
649.00,41.65696
650.00,42.05457
651.00,42.37660
652.00,42.64408
653.00,42.98075
654.00,43.32502
655.00,43.60094
656.00,43.92098
657.00,44.19626
658.00,44.43094
659.00,44.71884
660.00,44.96530
661.00,45.20112
662.00,45.53743
663.00,45.68359
664.00,45.88283
665.00,46.02337
666.00,46.33780
667.00,46.49870
668.00,46.66709
669.00,46.78254
670.00,46.91165
671.00,47.02745
672.00,47.20581
673.00,47.27623
674.00,47.38144
675.00,47.45535
676.00,47.52111
677.00,47.52837
678.00,47.62041
679.00,47.63662
680.00,47.74450
681.00,47.73585
682.00,47.78106
683.00,47.74099
684.00,47.79105
685.00,47.81899
686.00,47.80813
687.00,47.75923
688.00,47.87427
689.00,47.74636
690.00,47.77916
691.00,47.75003
692.00,47.79431
693.00,47.84133
694.00,47.81641
695.00,47.73957
696.00,47.76791
697.00,47.75482
698.00,47.82369
699.00,47.72480
700.00,47.74395
701.00,47.82964
702.00,47.85501
703.00,47.82923
704.00,47.91072
705.00,47.87081
706.00,48.00719
707.00,47.87768
708.00,47.95961
709.00,48.07963
710.00,48.15760
711.00,48.08856
712.00,48.19328
713.00,48.16414
714.00,48.27768
715.00,48.45366
716.00,48.32798
717.00,48.45075
718.00,48.53168
719.00,48.62323
720.00,48.62676
721.00,48.69928
722.00,48.70182
723.00,48.77216
724.00,48.83221
725.00,48.79980
726.00,48.90985
727.00,48.95794
728.00,48.92354
729.00,49.02020
730.00,49.05709
731.00,48.97128
732.00,49.10377
733.00,48.95112
734.00,49.25438
735.00,48.99093
736.00,49.16059
737.00,48.97707
738.00,49.05677
739.00,49.04262
740.00,49.00677
741.00,49.12412
742.00,49.06574
743.00,48.90235
744.00,48.80153
745.00,48.72275
746.00,48.79607
747.00,48.51226
748.00,48.57134
749.00,48.61251
750.00,48.28147
751.00,48.12863
752.00,48.25608
753.00,47.97573
754.00,47.77593
755.00,47.73088
756.00,47.60445
757.00,47.66167
758.00,47.49385
759.00,47.23716
760.00,47.10850
761.00,47.01308
762.00,46.77234
763.00,46.75203
764.00,46.52867
765.00,46.20894
766.00,46.18823
767.00,46.06717
768.00,45.88159
769.00,45.66497
770.00,45.15930
771.00,45.18560
772.00,44.94478
773.00,44.82287
774.00,44.68636
775.00,44.43719
776.00,44.12642
777.00,43.89639
778.00,43.82775
779.00,43.39996
780.00,43.49402
781.00,43.30914
782.00,42.93781
783.00,42.92574
784.00,42.56796
785.00,42.54738
786.00,42.26422
787.00,41.96050
788.00,41.77927
789.00,41.49916
790.00,41.40728
791.00,41.08450
792.00,41.09337
793.00,40.87258
794.00,40.70789
795.00,40.32931
796.00,40.11356
797.00,40.10437
798.00,39.88044
799.00,39.71070
800.00,39.49369
801.00,39.48995
802.00,39.02190
803.00,38.72896
804.00,38.65468
805.00,38.39633
806.00,38.03100
807.00,38.05770
808.00,37.70169
809.00,37.59643
810.00,37.46675
811.00,37.16220
812.00,36.88196
813.00,36.72612
814.00,37.01779
815.00,36.28088
816.00,36.17917
817.00,35.80900
818.00,35.66390
819.00,35.33627
820.00,35.30576
821.00,35.01190
822.00,34.94331
823.00,34.43657
824.00,34.70623
825.00,34.21364
826.00,33.95079
827.00,33.86528
828.00,33.82420
829.00,33.05461
830.00,33.07388
831.00,32.83153
832.00,32.92101
833.00,32.49892
834.00,32.07869
835.00,32.40652
836.00,32.04650
837.00,31.49612
838.00,31.54611
839.00,31.22503
840.00,31.34216
841.00,30.74393
842.00,30.51240
843.00,30.28615
844.00,30.43578
845.00,30.43526
846.00,29.81077
847.00,29.54980
848.00,29.73611
849.00,29.17247
850.00,29.43626
851.00,29.28801
852.00,29.65519
853.00,28.81508
854.00,28.95874
855.00,27.74765
856.00,28.60300
857.00,27.85139
858.00,27.90264
859.00,28.14242
860.00,28.10164
861.00,28.76422
862.00,28.07591
863.00,27.34221
864.00,26.90901
865.00,26.23516
866.00,28.53771
867.00,26.68162
868.00,27.09790
869.00,28.33211
870.00,25.73883
871.00,27.76813
872.00,28.54524
873.00,27.22685
874.00,28.87473
875.00,28.43398
876.00,27.69605
877.00,25.37154
878.00,27.78633
879.00,28.20464
880.00,28.76110
881.00,27.83321
882.00,29.26469
883.00,27.79114
884.00,27.24092
885.00,27.29973
886.00,27.48702
887.00,28.13916
888.00,27.87423
889.00,31.10708
890.00,32.80158
891.00,33.29578
892.00,26.38019
893.00,30.52691
894.00,29.05754
895.00,30.03298
896.00,30.89299
897.00,30.96724
898.00,30.72559
899.00,30.60216
900.00,34.01425
