"SR_VII2 - RawData"
"Wavelength nm.","R%"
400.00,14.75258
401.00,14.78299
402.00,14.72016
403.00,14.70013
404.00,14.75580
405.00,14.71795
406.00,14.71341
407.00,14.72287
408.00,14.70514
409.00,14.63901
410.00,14.69260
411.00,14.69454
412.00,14.66828
413.00,14.66631
414.00,14.65696
415.00,14.64212
416.00,14.64071
417.00,14.68696
418.00,14.65250
419.00,14.64347
420.00,14.64915
421.00,14.67213
422.00,14.65604
423.00,14.65813
424.00,14.66316
425.00,14.67358
426.00,14.65018
427.00,14.64773
428.00,14.68384
429.00,14.68680
430.00,14.69966
431.00,14.74128
432.00,14.71320
433.00,14.74895
434.00,14.77533
435.00,14.84039
436.00,14.85686
437.00,14.88788
438.00,14.89562
439.00,14.88692
440.00,14.85876
441.00,14.84013
442.00,14.79930
443.00,14.78372
444.00,14.76421
445.00,14.75629
446.00,14.72502
447.00,14.71607
448.00,14.74379
449.00,14.68857
450.00,14.68953
451.00,14.67092
452.00,14.67558
453.00,14.64136
454.00,14.66406
455.00,14.62611
456.00,14.62895
457.00,14.63011
458.00,14.60692
459.00,14.59933
460.00,14.60252
461.00,14.61803
462.00,14.60502
463.00,14.59064
464.00,14.59412
465.00,14.58199
466.00,14.59161
467.00,14.56232
468.00,14.55664
469.00,14.55698
470.00,14.53027
471.00,14.53326
472.00,14.52785
473.00,14.54545
474.00,14.51740
475.00,14.49922
476.00,14.52346
477.00,14.50802
478.00,14.50621
479.00,14.51598
480.00,14.51699
481.00,14.49886
482.00,14.49689
483.00,14.52104
484.00,14.51079
485.00,14.50440
486.00,14.50083
487.00,14.50474
488.00,14.50071
489.00,14.49749
490.00,14.51143
491.00,14.51199
492.00,14.51432
493.00,14.53093
494.00,14.50650
495.00,14.52131
496.00,14.51577
497.00,14.53490
498.00,14.55139
499.00,14.54415
500.00,14.55251
501.00,14.53908
502.00,14.55230
503.00,14.54743
504.00,14.57307
505.00,14.57563
506.00,14.57467
507.00,14.56735
508.00,14.57477
509.00,14.56485
510.00,14.60744
511.00,14.62450
512.00,14.60786
513.00,14.59007
514.00,14.60745
515.00,14.63043
516.00,14.64200
517.00,14.64426
518.00,14.66351
519.00,14.67259
520.00,14.65010
521.00,14.69384
522.00,14.67315
523.00,14.69616
524.00,14.69265
525.00,14.72199
526.00,14.72175
527.00,14.74652
528.00,14.74501
529.00,14.74297
530.00,14.75890
531.00,14.77025
532.00,14.79948
533.00,14.78956
534.00,14.80392
535.00,14.81953
536.00,14.82703
537.00,14.81078
538.00,14.84636
539.00,14.85683
540.00,14.87904
541.00,14.89885
542.00,14.90371
543.00,14.92934
544.00,14.93232
545.00,14.93781
546.00,14.96270
547.00,14.96748
548.00,14.98969
549.00,15.02274
550.00,15.07137
551.00,15.07190
552.00,15.07766
553.00,15.11752
554.00,15.13488
555.00,15.18337
556.00,15.17901
557.00,15.23173
558.00,15.24084
559.00,15.27517
560.00,15.30643
561.00,15.31605
562.00,15.35276
563.00,15.42224
564.00,15.42564
565.00,15.47918
566.00,15.50060
567.00,15.52101
568.00,15.56587
569.00,15.60663
570.00,15.65957
571.00,15.66243
572.00,15.69804
573.00,15.75213
574.00,15.76956
575.00,15.81428
576.00,15.86807
577.00,15.91781
578.00,15.93672
579.00,15.96503
580.00,16.01495
581.00,16.08732
582.00,16.09988
583.00,16.14553
584.00,16.17892
585.00,16.23459
586.00,16.28651
587.00,16.30847
588.00,16.35738
589.00,16.39244
590.00,16.44752
591.00,16.48294
592.00,16.52881
593.00,16.58841
594.00,16.64020
595.00,16.66941
596.00,16.73247
597.00,16.76304
598.00,16.85321
599.00,16.88035
600.00,16.93320
601.00,16.96851
602.00,17.03102
603.00,17.09754
604.00,17.15909
605.00,17.22607
606.00,17.25876
607.00,17.34478
608.00,17.38856
609.00,17.44380
610.00,17.49603
611.00,17.59029
612.00,17.64813
613.00,17.71994
614.00,17.79957
615.00,17.88538
616.00,17.96322
617.00,18.04214
618.00,18.09878
