"SR_VIII3 - RawData"
"Wavelength nm.","R%"
400.00,17.51131
401.00,17.53898
402.00,17.58005
403.00,17.61084
404.00,17.65040
405.00,17.69901
406.00,17.69370
407.00,17.73664
408.00,17.77941
409.00,17.83590
410.00,17.82785
411.00,17.87384
412.00,17.87594
413.00,17.90078
414.00,17.91957
415.00,17.96797
416.00,17.99021
417.00,18.03251
418.00,18.04781
419.00,18.10152
420.00,18.09347
421.00,18.16580
422.00,18.17244
423.00,18.20481
424.00,18.23573
425.00,18.27740
426.00,18.26910
427.00,18.34750
428.00,18.39653
429.00,18.38467
430.00,18.40096
431.00,18.44763
432.00,18.49152
433.00,18.49408
434.00,18.49878
435.00,18.52371
436.00,18.54212
437.00,18.58597
438.00,18.61744
439.00,18.65891
440.00,18.64654
441.00,18.68380
442.00,18.71846
443.00,18.76866
444.00,18.79851
445.00,18.81902
446.00,18.83889
447.00,18.88913
448.00,18.88660
449.00,18.91939
450.00,18.94570
451.00,18.98744
452.00,18.99508
453.00,19.01058
454.00,19.05000
455.00,19.07599
456.00,19.10909
457.00,19.12606
458.00,19.14046
459.00,19.17071
460.00,19.19714
461.00,19.19827
462.00,19.27540
463.00,19.30463
464.00,19.30415
465.00,19.32757
466.00,19.34197
467.00,19.37282
468.00,19.40593
469.00,19.40284
470.00,19.41510
471.00,19.42756
472.00,19.46889
473.00,19.51941
474.00,19.51631
475.00,19.53976
476.00,19.55102
477.00,19.57744
478.00,19.59210
479.00,19.62502
480.00,19.66265
481.00,19.69438
482.00,19.70582
483.00,19.71899
484.00,19.75410
485.00,19.78072
486.00,19.83972
487.00,19.86095
488.00,19.87798
489.00,19.90389
490.00,19.95201
491.00,19.97023
492.00,20.01584
493.00,20.04499
494.00,20.06593
495.00,20.11835
496.00,20.10314
497.00,20.15412
498.00,20.21671
499.00,20.22623
500.00,20.27943
501.00,20.34213
502.00,20.33626
503.00,20.39417
504.00,20.44360
505.00,20.46021
506.00,20.50760
507.00,20.53746
508.00,20.61944
509.00,20.64106
510.00,20.71953
511.00,20.78326
512.00,20.79783
513.00,20.85095
514.00,20.91027
515.00,20.95809
516.00,20.99615
517.00,21.05787
518.00,21.13453
519.00,21.19959
520.00,21.22723
521.00,21.27648
522.00,21.36461
523.00,21.45947
524.00,21.50538
525.00,21.54954
526.00,21.62507
527.00,21.74057
528.00,21.78769
529.00,21.85099
530.00,21.96911
531.00,22.03093
532.00,22.15291
533.00,22.21853
534.00,22.30854
535.00,22.41030
536.00,22.52059
537.00,22.62481
538.00,22.68887
539.00,22.80763
540.00,22.88795
541.00,22.98306
542.00,23.11264
543.00,23.24805
544.00,23.35112
545.00,23.49604
546.00,23.62147
547.00,23.73573
548.00,23.86064
549.00,23.98379
550.00,24.13154
551.00,24.28430
552.00,24.40852
553.00,24.57121
554.00,24.72036
555.00,24.86476
556.00,25.03590
557.00,25.14879
558.00,25.30723
559.00,25.49290
560.00,25.58356
561.00,25.76083
562.00,25.92196
563.00,26.12846
564.00,26.23983
565.00,26.38918
566.00,26.53858
567.00,26.64227
568.00,26.81310
569.00,26.95909
570.00,27.11681
571.00,27.28045
572.00,27.36228
573.00,27.49887
574.00,27.66055
575.00,27.82836
576.00,27.93216
577.00,28.04037
578.00,28.16962
579.00,28.23924
580.00,28.37132
581.00,28.45993
582.00,28.54953
583.00,28.63820
584.00,28.70946
585.00,28.81977
586.00,28.85398
587.00,28.92930
588.00,28.97193
589.00,29.05866
590.00,29.11381
591.00,29.15116
592.00,29.18193
593.00,29.19252
594.00,29.23741
595.00,29.28256
596.00,29.26974
597.00,29.30390
598.00,29.32842
599.00,29.30822
600.00,29.31276
601.00,29.30106
602.00,29.30925
603.00,29.28588
604.00,29.26425
605.00,29.26044
606.00,29.25376
607.00,29.23744
608.00,29.24697
609.00,29.21147
610.00,29.18602
611.00,29.20070
612.00,29.19609
613.00,29.19889
614.00,29.16079
615.00,29.18665
616.00,29.23326
617.00,29.21887
618.00,29.26170
619.00,29.31051
620.00,29.36708
621.00,29.41940
622.00,29.45263
623.00,29.50854
624.00,29.63072
625.00,29.72651
626.00,29.79574
627.00,29.91206
628.00,30.04720
629.00,30.16773
630.00,30.29985
631.00,30.45418
632.00,30.53697
633.00,30.75898
634.00,30.96845
635.00,31.14679
636.00,31.36074
637.00,31.60725
638.00,31.76859
639.00,32.01478
