"SR_X2 - RawData"
"Wavelength nm.","R%"
400.00,11.46460
401.00,11.50001
402.00,11.52938
403.00,11.55608
404.00,11.55932
405.00,11.59882
406.00,11.61399
407.00,11.64520
408.00,11.68376
409.00,11.73689
410.00,11.79246
411.00,11.83649
412.00,11.91678
413.00,12.01352
414.00,12.10551
415.00,12.22758
416.00,12.39533
417.00,12.52240
418.00,12.70752
419.00,12.80422
420.00,12.90662
421.00,12.98454
422.00,13.02290
423.00,13.10886
424.00,13.08958
425.00,12.94928
426.00,12.71315
427.00,12.36774
428.00,12.01506
429.00,11.71542
430.00,11.44411
431.00,11.22524
432.00,11.06215
433.00,10.91858
434.00,10.87262
435.00,10.80290
436.00,10.77581
437.00,10.75816
438.00,10.75274
439.00,10.75930
440.00,10.75352
441.00,10.79142
442.00,10.80303
443.00,10.82851
444.00,10.86297
445.00,10.86519
446.00,10.88926
447.00,10.91384
448.00,10.93104
449.00,10.95343
450.00,10.97970
451.00,11.01232
452.00,11.02609
453.00,11.07944
454.00,11.12416
455.00,11.13646
456.00,11.16922
457.00,11.21301
458.00,11.23753
459.00,11.25596
460.00,11.30136
461.00,11.34945
462.00,11.37605
463.00,11.40973
464.00,11.43493
465.00,11.46096
466.00,11.48751
467.00,11.52004
468.00,11.56406
469.00,11.58910
470.00,11.62288
471.00,11.65314
472.00,11.67480
473.00,11.72701
474.00,11.75423
475.00,11.78055
476.00,11.81346
477.00,11.83867
478.00,11.89204
479.00,11.91646
480.00,11.94682
481.00,12.00588
482.00,12.03410
483.00,12.07585
484.00,12.13437
485.00,12.15272
486.00,12.19397
487.00,12.22152
488.00,12.27519
489.00,12.30389
490.00,12.35129
491.00,12.38987
492.00,12.43793
493.00,12.47246
494.00,12.51519
495.00,12.54297
496.00,12.59493
497.00,12.64203
498.00,12.65759
499.00,12.70693
500.00,12.76157
501.00,12.81036
502.00,12.82449
503.00,12.88894
504.00,12.94180
505.00,12.99153
506.00,12.99958
507.00,13.06307
508.00,13.10592
509.00,13.15047
510.00,13.19426
511.00,13.25152
512.00,13.28692
513.00,13.32294
514.00,13.37711
515.00,13.43177
516.00,13.47639
517.00,13.55199
518.00,13.55799
519.00,13.61744
520.00,13.66859
521.00,13.71331
522.00,13.76122
523.00,13.78649
524.00,13.85441
525.00,13.91245
526.00,13.95938
527.00,14.02689
528.00,14.05956
529.00,14.13416
530.00,14.17586
531.00,14.25599
532.00,14.27391
533.00,14.36844
534.00,14.40828
535.00,14.48799
536.00,14.54735
537.00,14.63205
538.00,14.67849
539.00,14.76004
540.00,14.81431
541.00,14.90996
542.00,14.96034
543.00,15.01782
544.00,15.12058
545.00,15.17907
546.00,15.25477
547.00,15.31749
548.00,15.40186
549.00,15.48062
550.00,15.55172
551.00,15.61821
552.00,15.71715
553.00,15.79877
554.00,15.90099
555.00,15.94277
556.00,16.06208
557.00,16.13453
558.00,16.19500
559.00,16.28284
560.00,16.38659
561.00,16.50797
562.00,16.57930
