Time - Plot 0,Amplitude - Plot 0
92.8896,9.44E-10
92.9677,9.28E-10
93.0459,9.51E-10
93.125,9.10E-10
93.205,9.23E-10
93.2841,9.30E-10
93.3632,9.05E-10
93.4423,9.04E-10
93.5205,8.96E-10
93.6006,8.78E-10
93.6797,8.77E-10
93.7578,8.87E-10
93.8369,9.10E-10
93.916,9.34E-10
93.9941,9.41E-10
94.0742,9.49E-10
94.1533,9.80E-10
94.2334,9.67E-10
94.3125,9.42E-10
94.3906,9.62E-10
94.4697,9.55E-10
94.5488,9.85E-10
94.6269,9.55E-10
94.707,9.89E-10
94.7851,9.63E-10
94.8642,9.28E-10
94.9433,9.01E-10
95.0214,8.79E-10
95.1015,8.85E-10
95.1797,8.83E-10
95.2588,8.89E-10
95.3379,9.06E-10
95.416,9.03E-10
95.4951,8.92E-10
95.5742,8.70E-10
95.6523,9.09E-10
95.7314,8.99E-10
95.8105,8.41E-10
95.8886,8.62E-10
95.9687,8.99E-10
96.0478,9.60E-10
96.1259,9.52E-10
96.206,9.47E-10
96.2841,9.83E-10
96.3623,9.38E-10
96.4404,9.24E-10
96.5185,9.24E-10
96.5986,9.37E-10
96.6777,9.13E-10
96.7568,9.48E-10
96.8359,9.92E-10
96.914,9.72E-10
96.9941,9.44E-10
97.0722,9.17E-10
97.1494,9.50E-10
97.2295,9.91E-10
97.3086,9.96E-10
97.3867,9.36E-10
97.4638,9.43E-10
97.5439,9.77E-10
97.623,9.72E-10
97.7011,9.60E-10
97.7812,9.51E-10
97.8593,9.15E-10
97.9384,9.53E-10
98.0175,9.73E-10
98.0957,9.21E-10
98.1757,9.48E-10
98.2539,9.83E-10
98.3339,9.72E-10
98.4131,9.63E-10
98.4912,9.78E-10
98.5713,8.94E-10
98.6504,8.67E-10
98.7285,9.35E-10
98.8066,9.18E-10
98.8867,9.63E-10
98.9648,9.46E-10
99.0439,9.85E-10
99.123,9.39E-10
99.2011,9.51E-10
99.2812,9.36E-10
99.3593,9.48E-10
99.4394,9.63E-10
99.5185,9.32E-10
99.5966,9.59E-10
99.6767,9.93E-10
99.7558,1.03E-09
99.8349,9.91E-10
99.9131,9.77E-10
99.9922,9.76E-10
100.072,9.51E-10
100.151,9.74E-10
100.23,9.38E-10
100.31,9.62E-10
100.387,1.01E-09
100.466,1.01E-09
100.543,9.85E-10
100.621,9.75E-10
100.7,9.93E-10
100.779,9.45E-10
100.857,1.03E-09
100.938,1.06E-09
101.017,1.07E-09
101.094,1.01E-09
101.172,1.01E-09
101.251,9.96E-10
101.33,9.91E-10
101.408,9.80E-10
101.487,1.03E-09
101.566,1.05E-09
101.646,1.02E-09
101.726,1.01E-09
101.805,1.03E-09
101.883,1.04E-09
101.962,9.91E-10
102.041,9.79E-10
102.119,9.91E-10
102.199,9.81E-10
102.278,9.75E-10
102.357,9.73E-10
102.437,9.76E-10
102.515,9.53E-10
102.595,9.55E-10
102.674,9.69E-10
102.753,9.62E-10
102.832,9.35E-10
102.911,9.34E-10
102.99,9.51E-10
103.068,9.54E-10
103.148,9.25E-10
103.227,9.08E-10
103.306,9.18E-10
103.385,9.10E-10
103.463,9.08E-10
103.543,9.37E-10
103.621,8.93E-10
103.699,9.39E-10
103.779,9.74E-10
103.857,9.80E-10
103.937,9.75E-10
104.014,9.72E-10
104.093,9.71E-10
104.171,8.99E-10
104.251,8.53E-10
104.328,8.45E-10
104.407,8.53E-10
104.485,8.70E-10
104.564,8.87E-10
104.643,8.51E-10
104.722,8.36E-10
104.802,8.37E-10
104.881,8.30E-10
104.959,8.16E-10
105.039,7.83E-10
105.117,7.77E-10
105.196,7.79E-10
105.275,7.76E-10
105.354,8.02E-10
105.433,7.99E-10
105.512,8.12E-10
105.589,8.06E-10
105.667,7.73E-10
105.746,7.26E-10
105.826,7.15E-10
105.905,7.37E-10
105.983,7.67E-10
106.063,7.34E-10
106.143,7.45E-10
106.222,7.59E-10
106.3,7.98E-10
106.379,8.04E-10
106.459,7.97E-10
106.538,8.26E-10
106.616,8.31E-10
106.696,8.34E-10
106.775,8.26E-10
106.855,8.00E-10
106.934,8.09E-10
107.011,8.45E-10
107.09,8.64E-10
107.169,8.22E-10
107.248,7.89E-10
107.326,8.20E-10
107.404,8.40E-10
107.483,8.07E-10
107.563,8.20E-10
107.641,7.69E-10
107.72,8.01E-10
107.799,7.81E-10
107.877,7.94E-10
107.957,8.34E-10
108.035,8.35E-10
108.115,8.33E-10
108.194,7.87E-10
108.272,7.90E-10
108.353,7.81E-10
108.432,8.21E-10
108.511,8.33E-10
108.589,8.92E-10
108.669,8.65E-10
108.748,8.56E-10
108.827,8.86E-10
108.907,8.80E-10
108.986,8.35E-10
109.065,8.92E-10
109.145,8.69E-10
109.222,8.68E-10
109.301,8.66E-10
109.379,8.58E-10
109.458,8.70E-10
109.537,8.54E-10
109.615,8.55E-10
109.695,8.57E-10
109.774,8.62E-10
109.853,8.49E-10
109.933,8.13E-10
110.011,8.15E-10
110.089,8.56E-10
110.169,8.50E-10
110.248,9.00E-10
110.327,8.96E-10
110.405,8.95E-10
110.485,9.19E-10
110.564,8.97E-10
110.644,9.67E-10
110.722,9.52E-10
110.802,9.35E-10
110.881,9.39E-10
110.959,9.46E-10
111.038,9.64E-10
111.117,9.51E-10
111.195,9.32E-10
111.273,9.41E-10
111.354,9.32E-10
111.433,9.23E-10
111.512,9.02E-10
111.591,9.04E-10
111.67,9.16E-10
111.748,9.30E-10
111.828,9.27E-10
111.906,9.22E-10
111.986,8.97E-10
112.063,9.24E-10
112.142,9.16E-10
112.222,9.10E-10
112.3,8.27E-10
112.378,8.19E-10
112.456,8.66E-10
112.536,8.67E-10
112.615,8.34E-10
112.694,8.36E-10
112.773,1.56E-09
112.853,1.09E-09
112.932,9.15E-10
113.009,8.78E-10
113.087,9.09E-10
113.165,9.13E-10
113.245,9.02E-10
113.324,8.63E-10
113.402,8.74E-10
113.48,8.75E-10
113.56,8.72E-10
113.638,8.73E-10
113.718,8.83E-10
113.797,8.94E-10
113.875,9.49E-10
113.954,9.23E-10
114.033,9.12E-10
114.112,9.27E-10
114.191,8.87E-10
114.271,8.71E-10
114.35,8.53E-10
114.43,8.67E-10
114.508,8.82E-10
114.587,9.85E-10
114.666,9.95E-10
114.745,9.72E-10
114.824,9.03E-10
114.903,8.95E-10
114.981,8.45E-10
115.062,8.35E-10
115.14,8.25E-10
115.218,8.22E-10
115.297,8.32E-10
115.377,8.09E-10
115.456,8.20E-10
115.535,7.98E-10
115.615,8.07E-10
115.692,7.97E-10
115.771,7.75E-10
115.849,8.08E-10
115.929,8.17E-10
116.007,8.17E-10
116.085,7.97E-10
116.164,8.03E-10
116.244,8.43E-10
116.322,7.91E-10
116.4,7.82E-10
116.48,7.37E-10
116.56,7.58E-10
116.639,7.22E-10
116.718,7.72E-10
116.796,8.07E-10
116.874,8.10E-10
116.953,8.24E-10
117.033,7.96E-10
117.112,7.66E-10
117.19,7.94E-10
117.271,7.91E-10
117.35,7.82E-10
117.427,7.92E-10
117.505,7.79E-10
117.585,7.79E-10
117.664,8.00E-10
117.742,7.84E-10
117.821,7.81E-10
117.9,7.78E-10
117.979,7.87E-10
118.059,7.79E-10
118.137,7.50E-10
118.215,7.67E-10
118.293,7.89E-10
118.371,7.84E-10
118.449,7.77E-10
118.529,7.97E-10
118.607,7.84E-10
118.688,7.56E-10
118.766,7.50E-10
118.846,7.99E-10
118.925,7.62E-10
119.005,7.46E-10
119.084,7.31E-10
119.163,7.28E-10
119.242,7.43E-10
119.321,7.45E-10
119.399,7.64E-10
119.479,7.74E-10
119.558,7.38E-10
119.636,7.51E-10
119.716,8.00E-10
119.795,7.89E-10
119.874,8.02E-10
119.953,8.21E-10
120.032,8.16E-10
120.111,8.25E-10
120.19,8.26E-10
120.27,8.30E-10
120.349,8.42E-10
120.427,8.31E-10
120.507,8.41E-10
120.585,8.23E-10
120.663,7.91E-10
120.743,8.17E-10
120.822,8.30E-10
120.9,8.23E-10
120.98,8.20E-10
121.06,8.05E-10
121.139,8.16E-10
121.218,7.92E-10
121.296,8.21E-10
121.376,8.58E-10
121.455,9.33E-10
121.534,8.61E-10
121.613,7.76E-10
121.692,8.11E-10
121.771,7.55E-10
121.85,7.61E-10
121.93,7.42E-10
122.008,7.84E-10
122.087,8.10E-10
122.166,7.97E-10
122.244,8.01E-10
122.324,7.39E-10
122.403,7.64E-10
122.483,7.68E-10
122.563,7.51E-10
122.642,7.77E-10
122.722,7.98E-10
122.8,8.26E-10
122.879,8.06E-10
122.957,8.11E-10
123.036,8.17E-10
123.115,7.96E-10
123.194,7.48E-10
123.271,7.71E-10
123.351,8.04E-10
123.429,8.12E-10
123.508,8.01E-10
123.588,8.24E-10
123.667,8.48E-10
123.745,7.96E-10
123.825,7.57E-10
123.902,7.59E-10
123.982,7.38E-10
124.062,7.53E-10
124.141,7.40E-10
124.219,7.58E-10
124.298,7.86E-10
124.377,7.62E-10
124.455,7.59E-10
124.533,7.41E-10
124.612,7.57E-10
124.69,7.57E-10
124.77,7.42E-10
124.85,7.33E-10
124.929,7.53E-10
125.007,7.66E-10
125.086,7.92E-10
125.166,7.72E-10
125.245,8.07E-10
125.323,7.75E-10
125.403,8.00E-10
125.482,8.05E-10
125.561,7.86E-10
125.64,8.04E-10
125.719,8.05E-10
125.798,7.80E-10
125.877,7.86E-10
125.956,7.97E-10
126.034,7.94E-10
126.112,8.09E-10
126.191,8.21E-10
126.271,7.91E-10
126.351,7.91E-10
126.429,8.08E-10
126.509,8.12E-10
126.588,7.92E-10
126.667,7.84E-10
126.747,7.95E-10
126.826,8.05E-10
126.905,7.94E-10
126.984,7.69E-10
127.063,7.79E-10
127.143,7.51E-10
127.221,7.67E-10
127.301,7.26E-10
127.38,7.87E-10
127.459,7.77E-10
127.538,7.54E-10
127.616,7.35E-10
127.696,7.34E-10
127.775,7.24E-10
127.855,7.82E-10
127.934,8.00E-10
128.012,8.17E-10
128.09,8.44E-10
128.169,8.56E-10
128.248,8.10E-10
128.326,8.15E-10
128.406,8.34E-10
128.485,8.23E-10
128.564,8.77E-10
128.644,8.43E-10
128.722,9.35E-10
128.8,9.28E-10
128.879,8.95E-10
128.959,8.63E-10
129.038,8.58E-10
129.118,8.51E-10
129.196,8.97E-10
129.275,8.98E-10
129.355,8.94E-10
129.434,8.76E-10
129.513,8.73E-10
129.593,8.38E-10
129.672,8.10E-10
129.751,8.01E-10
129.831,8.15E-10
129.91,8.35E-10
129.988,8.35E-10
130.067,8.45E-10
130.146,8.45E-10
130.225,8.16E-10
130.305,8.36E-10
130.384,8.60E-10
130.463,8.63E-10
130.542,8.42E-10
130.62,8.05E-10
130.701,8.10E-10
130.778,8.16E-10
130.857,8.11E-10
130.936,8.15E-10
131.016,8.05E-10
131.094,8.36E-10
131.173,8.50E-10
131.252,8.48E-10
131.33,8.33E-10
131.41,8.25E-10
131.488,8.11E-10
131.567,8.19E-10
131.646,8.21E-10
131.725,8.05E-10
131.805,8.08E-10
131.883,8.04E-10
131.961,8.05E-10
132.041,8.08E-10
132.119,7.98E-10
132.198,8.14E-10
132.277,8.34E-10
132.355,7.87E-10
132.435,7.75E-10
132.514,7.70E-10
132.592,7.80E-10
132.672,7.92E-10
132.751,7.75E-10
132.83,7.66E-10
132.909,8.04E-10
132.987,8.35E-10
133.065,8.53E-10
133.145,8.60E-10
133.225,8.37E-10
133.304,8.71E-10
133.382,8.63E-10
133.462,8.57E-10
133.54,8.30E-10
133.617,8.37E-10
133.695,8.47E-10
133.774,8.37E-10
133.854,8.13E-10
133.932,8.01E-10
134.012,8.09E-10
134.091,7.70E-10
134.171,7.83E-10
134.25,7.50E-10
134.329,7.67E-10
134.407,7.74E-10
134.487,7.64E-10
134.566,7.76E-10
134.646,7.68E-10
134.726,7.74E-10
134.805,7.60E-10
134.883,7.78E-10
134.963,7.32E-10
135.041,7.28E-10
135.119,7.41E-10
135.199,7.67E-10
135.277,8.38E-10
135.356,8.37E-10
135.436,7.87E-10
135.514,7.86E-10
135.594,7.86E-10
135.673,7.56E-10
135.751,7.46E-10
135.831,7.64E-10
135.909,7.77E-10
135.987,7.68E-10
136.065,8.57E-10
136.144,8.62E-10
136.224,8.10E-10
136.303,7.92E-10
136.382,7.79E-10
136.461,7.70E-10
136.54,8.09E-10
136.619,7.66E-10
136.699,7.66E-10
136.778,7.85E-10
136.856,7.33E-10
136.937,7.33E-10
137.016,7.33E-10
137.094,7.63E-10
137.173,7.93E-10
137.252,7.90E-10
137.33,8.06E-10
137.409,8.02E-10
137.488,7.95E-10
137.566,7.86E-10
137.646,8.03E-10
137.725,8.12E-10
137.803,8.29E-10
137.882,8.05E-10
137.961,7.88E-10
138.039,8.20E-10
138.118,8.52E-10
138.197,8.24E-10
138.275,8.32E-10
138.355,8.27E-10
138.435,7.96E-10
138.514,7.75E-10
138.593,7.69E-10
138.671,7.99E-10
138.75,7.94E-10
138.831,8.13E-10
138.909,8.05E-10
138.987,7.69E-10
139.066,7.80E-10
139.146,7.80E-10
139.226,8.08E-10
139.304,7.69E-10
139.384,8.03E-10
139.463,7.83E-10
139.542,8.20E-10
139.621,7.82E-10
139.7,8.04E-10
139.779,7.99E-10
139.857,7.68E-10
139.938,7.73E-10
140.016,7.82E-10
140.095,7.77E-10
140.174,8.00E-10
140.252,8.46E-10
140.33,8.63E-10
140.409,8.73E-10
140.487,9.18E-10
140.565,8.74E-10
140.646,8.57E-10
140.725,8.90E-10
140.803,8.95E-10
140.882,8.89E-10
140.961,9.07E-10
141.039,8.79E-10
141.118,8.83E-10
141.197,8.43E-10
141.275,8.71E-10
141.355,8.49E-10
141.435,8.22E-10
141.514,8.85E-10
141.593,8.77E-10
141.671,8.55E-10
141.751,8.43E-10
141.83,8.61E-10
141.909,8.68E-10
141.987,8.96E-10
142.067,8.79E-10
142.146,8.63E-10
142.226,8.50E-10
142.305,8.54E-10
142.384,8.45E-10
142.463,8.49E-10
142.541,8.04E-10
142.621,8.04E-10
142.699,7.66E-10
142.778,7.53E-10
142.857,7.75E-10
142.936,7.64E-10
143.016,7.65E-10
143.095,7.52E-10
143.175,7.31E-10
143.254,7.54E-10
143.333,7.46E-10
143.412,7.34E-10
143.491,7.60E-10
143.569,7.97E-10
143.647,8.32E-10
143.726,7.91E-10
143.806,8.05E-10
143.885,7.86E-10
143.964,8.11E-10
144.043,8.20E-10
144.122,8.18E-10
144.201,8.23E-10
144.279,8.75E-10
144.359,8.35E-10
144.438,8.08E-10
144.517,8.65E-10
144.596,8.45E-10
144.674,8.16E-10
144.754,8.06E-10
144.832,8.24E-10
144.912,7.71E-10
144.991,7.51E-10
145.069,7.57E-10
145.149,7.43E-10
145.229,7.82E-10
145.308,7.76E-10
145.387,7.89E-10
145.466,7.97E-10
145.545,8.01E-10
145.624,7.91E-10
145.703,7.87E-10
145.781,8.10E-10
145.86,8.09E-10
145.939,8.31E-10
146.019,7.91E-10
146.097,7.88E-10
146.178,7.58E-10
146.257,8.01E-10
146.336,8.28E-10
146.415,8.20E-10
146.494,8.52E-10
146.572,9.10E-10
146.652,8.56E-10
146.731,8.63E-10
146.81,8.34E-10
146.89,8.29E-10
146.968,8.35E-10
147.046,9.48E-10
147.125,9.46E-10
147.205,9.89E-10
147.284,1.03E-09
147.362,1.04E-09
147.441,1.05E-09
147.521,1.02E-09
147.601,1.02E-09
147.679,1.06E-09
147.759,1.07E-09
147.836,1.00E-09
147.913,9.98E-10
147.99,9.61E-10
148.069,9.92E-10
148.147,9.91E-10
148.226,9.94E-10
148.304,9.82E-10
148.384,9.93E-10
148.463,9.79E-10
148.542,9.42E-10
148.621,9.35E-10
148.698,9.69E-10
148.777,9.89E-10
148.856,1.00E-09
148.935,9.90E-10
149.015,9.86E-10
149.094,9.65E-10
149.172,9.75E-10
149.252,9.98E-10
149.331,1.01E-09
149.41,1.01E-09
149.487,9.50E-10
149.567,9.33E-10
149.646,8.93E-10
149.726,9.08E-10
149.805,9.27E-10
149.884,9.78E-10
149.963,9.76E-10
150.042,9.97E-10
150.12,9.48E-10
150.199,9.71E-10
150.279,9.77E-10
150.358,9.77E-10
150.437,1.02E-09
150.515,1.01E-09
150.595,9.52E-10
150.672,9.52E-10
150.75,9.22E-10
150.829,9.23E-10
150.909,9.35E-10
150.987,9.53E-10
151.066,9.31E-10
151.146,9.64E-10
151.226,9.18E-10
151.305,9.51E-10
151.384,9.56E-10
151.462,9.82E-10
151.542,9.66E-10
151.621,9.14E-10
151.7,9.41E-10
151.779,9.37E-10
151.858,9.14E-10
151.937,9.61E-10
152.016,1.00E-09
152.096,9.56E-10
152.175,9.26E-10
152.253,9.08E-10
152.331,9.35E-10
152.411,9.27E-10
152.49,9.52E-10
152.569,9.85E-10
152.647,9.86E-10
152.728,9.66E-10
152.807,9.34E-10
152.885,9.28E-10
152.964,9.49E-10
153.043,9.71E-10
153.121,1.02E-09
153.2,9.79E-10
153.279,9.61E-10
153.358,9.53E-10
153.438,8.85E-10
153.518,8.79E-10
153.596,8.82E-10
153.675,8.74E-10
153.754,8.76E-10
153.832,8.74E-10
153.911,8.67E-10
153.99,8.61E-10
154.068,8.55E-10
154.147,8.92E-10
154.227,9.35E-10
154.305,8.80E-10
154.384,8.43E-10
154.463,8.20E-10
154.541,8.59E-10
154.62,8.72E-10
154.699,8.90E-10
154.777,8.80E-10
154.855,8.78E-10
154.936,8.49E-10
155.014,8.49E-10
155.094,8.54E-10
155.173,8.41E-10
155.252,8.35E-10
155.331,8.27E-10
155.409,8.39E-10
155.489,8.37E-10
155.568,8.93E-10
155.647,8.88E-10
155.726,8.59E-10
155.806,8.20E-10
155.885,8.09E-10
155.964,8.29E-10
156.043,7.95E-10
156.122,7.91E-10
156.201,8.21E-10
156.279,8.51E-10
156.359,8.18E-10
156.438,8.24E-10
156.518,8.58E-10
156.597,8.19E-10
156.675,8.11E-10
156.755,8.36E-10
156.834,8.46E-10
156.913,8.24E-10
156.991,8.16E-10
157.071,8.11E-10
157.15,8.20E-10
157.23,7.94E-10
157.309,8.14E-10
157.386,8.42E-10
157.465,7.84E-10
157.544,8.10E-10
157.622,8.20E-10
157.702,8.64E-10
157.78,9.09E-10
157.858,8.80E-10
157.937,8.82E-10
158.017,8.91E-10
158.096,9.29E-10
158.175,8.62E-10
158.254,8.92E-10
158.333,8.83E-10
158.412,8.94E-10
158.49,9.16E-10
158.57,9.80E-10
158.648,9.66E-10
158.728,9.69E-10
158.807,9.86E-10
158.885,9.51E-10
158.965,9.97E-10
159.044,9.76E-10
159.122,9.83E-10
159.201,9.81E-10
159.28,9.57E-10
159.359,1.03E-09
159.438,1.00E-09
159.518,9.87E-10
159.596,1.01E-09
159.676,9.92E-10
159.753,1.00E-09
159.832,1.04E-09
159.911,1.05E-09
159.988,1.01E-09
160.067,1.14E-09
160.146,1.08E-09
160.226,1.04E-09
160.304,1.02E-09
160.383,1.02E-09
160.463,1.01E-09
160.542,9.77E-10
160.62,8.99E-10
160.7,9.05E-10
160.779,8.90E-10
160.858,8.72E-10
160.938,8.42E-10
161.017,8.89E-10
161.096,9.53E-10
161.174,9.84E-10
161.254,9.60E-10
161.332,9.15E-10
161.411,8.85E-10
161.49,8.74E-10
161.568,8.61E-10
161.648,8.84E-10
161.727,9.09E-10
161.805,8.64E-10
161.884,8.06E-10
161.962,8.09E-10
