"SR_1115 - RawData"
"Wavelength nm.","R%"
400.00,18.94052
401.00,18.98034
402.00,19.00349
403.00,19.03672
404.00,19.06083
405.00,19.06322
406.00,19.10054
407.00,19.14633
408.00,19.13063
409.00,19.17042
410.00,19.20351
411.00,19.24083
412.00,19.29671
413.00,19.29333
414.00,19.30791
415.00,19.35371
416.00,19.36594
417.00,19.44073
418.00,19.47955
419.00,19.53114
420.00,19.57624
421.00,19.60325
422.00,19.62979
423.00,19.67366
424.00,19.67183
425.00,19.70369
426.00,19.75724
427.00,19.73094
428.00,19.75597
429.00,19.79031
430.00,19.78586
431.00,19.81141
432.00,19.85000
433.00,19.86551
434.00,19.86012
435.00,19.88790
436.00,19.91349
437.00,19.90200
438.00,19.96331
439.00,19.97215
440.00,20.00155
441.00,20.03165
442.00,20.06200
443.00,20.05286
444.00,20.05532
445.00,20.11586
446.00,20.09912
447.00,20.13304
448.00,20.12739
449.00,20.12600
450.00,20.19454
451.00,20.19864
452.00,20.16837
453.00,20.25337
454.00,20.23816
455.00,20.29144
456.00,20.28853
457.00,20.31098
458.00,20.34095
459.00,20.37318
460.00,20.41202
461.00,20.42320
462.00,20.43800
463.00,20.46135
464.00,20.49257
465.00,20.50815
466.00,20.53837
467.00,20.52970
468.00,20.56081
469.00,20.59226
470.00,20.60434
471.00,20.60431
472.00,20.65519
473.00,20.64676
474.00,20.69757
475.00,20.70472
476.00,20.71927
477.00,20.75585
478.00,20.80749
479.00,20.81539
480.00,20.80385
481.00,20.87531
482.00,20.87735
483.00,20.91765
484.00,20.94493
485.00,20.97809
486.00,21.02084
487.00,21.03933
488.00,21.07943
489.00,21.11377
490.00,21.15618
491.00,21.15669
492.00,21.20706
493.00,21.23111
494.00,21.26421
495.00,21.29910
496.00,21.33475
497.00,21.36968
498.00,21.41284
499.00,21.43195
500.00,21.46902
501.00,21.50674
502.00,21.56878
503.00,21.60728
504.00,21.66719
505.00,21.69459
506.00,21.72535
507.00,21.76972
508.00,21.82802
509.00,21.85425
510.00,21.93267
511.00,21.99887
512.00,22.02936
513.00,22.09361
514.00,22.14926
515.00,22.20136
516.00,22.22816
517.00,22.31750
518.00,22.35935
519.00,22.46610
520.00,22.51378
521.00,22.57669
522.00,22.65796
523.00,22.69740
524.00,22.78250
525.00,22.86134
526.00,22.90466
527.00,22.99036
528.00,23.08254
529.00,23.15276
530.00,23.25599
531.00,23.31175
532.00,23.38297
533.00,23.52492
534.00,23.60481
535.00,23.72246
536.00,23.78699
537.00,23.83972
538.00,23.98031
539.00,24.04919
540.00,24.19339
541.00,24.29410
542.00,24.39593
543.00,24.52178
544.00,24.59690
545.00,24.72747
546.00,24.86311
547.00,24.98585
548.00,25.13020
549.00,25.21169
550.00,25.35498
551.00,25.47977
552.00,25.61893
553.00,25.75242
554.00,25.90141
555.00,26.01481
556.00,26.20403
557.00,26.28056
558.00,26.42925
559.00,26.61747
560.00,26.72078
561.00,26.83886
562.00,27.01620
563.00,27.17369
564.00,27.29835
565.00,27.44881
566.00,27.55859
567.00,27.72641
568.00,27.84361
569.00,27.92821
570.00,28.10332
571.00,28.21071
572.00,28.33015
573.00,28.46644
574.00,28.55861
575.00,28.71167
576.00,28.79337
577.00,28.92105
578.00,29.02149
579.00,29.11240
580.00,29.18330
581.00,29.30440
582.00,29.34565
583.00,29.42480
584.00,29.53482
585.00,29.54490
586.00,29.64357
587.00,29.69857
588.00,29.73462
589.00,29.79987
590.00,29.85454
591.00,29.87068
592.00,29.91048
593.00,29.93221
594.00,29.96500
595.00,29.95165
596.00,29.99825
597.00,30.01167
598.00,29.99388
599.00,30.00415
600.00,30.01760
601.00,30.00504
602.00,30.01659
603.00,30.00146
604.00,29.96933
605.00,29.99558
606.00,29.97782
607.00,29.95816
608.00,29.91223
609.00,29.88870
610.00,29.92558
611.00,29.92502
612.00,29.90699
613.00,29.92080
614.00,29.90940
615.00,29.88720
