"SR_316 - RawData"
"Wavelength nm.","R%"
400.00,18.70136
401.00,18.67530
402.00,18.71854
403.00,18.69999
404.00,18.72168
405.00,18.72098
406.00,18.72439
407.00,18.76782
408.00,18.77985
409.00,18.78436
410.00,18.77471
411.00,18.81798
412.00,18.85923
413.00,18.84192
414.00,18.83799
415.00,18.89190
416.00,18.90485
417.00,18.87772
418.00,18.94088
419.00,19.00176
420.00,19.06427
421.00,19.11051
422.00,19.17748
423.00,19.25445
424.00,19.35111
425.00,19.41852
426.00,19.53588
427.00,19.62825
428.00,19.70468
429.00,19.79416
430.00,19.81850
431.00,19.90444
432.00,19.88757
433.00,19.90268
434.00,19.88547
435.00,19.86507
436.00,19.83525
437.00,19.79325
438.00,19.79147
439.00,19.72733
440.00,19.69874
441.00,19.67636
442.00,19.68397
443.00,19.64847
444.00,19.65653
445.00,19.66283
446.00,19.63571
447.00,19.64786
448.00,19.64902
449.00,19.65787
450.00,19.64831
451.00,19.66634
452.00,19.69573
453.00,19.73068
454.00,19.74901
455.00,19.78202
456.00,19.79277
457.00,19.81565
458.00,19.85349
459.00,19.88316
460.00,19.91642
461.00,19.95058
462.00,19.99987
463.00,20.02176
464.00,20.06998
465.00,20.08187
466.00,20.13668
467.00,20.14347
468.00,20.20859
469.00,20.23331
470.00,20.23988
471.00,20.28859
472.00,20.30586
473.00,20.33060
474.00,20.39094
475.00,20.40356
476.00,20.43398
477.00,20.45635
478.00,20.50466
479.00,20.54181
480.00,20.55816
481.00,20.60815
482.00,20.64659
483.00,20.68376
484.00,20.72417
485.00,20.74125
486.00,20.79998
487.00,20.84233
488.00,20.89018
489.00,20.92514
490.00,20.95571
491.00,21.00359
492.00,21.02353
493.00,21.04706
494.00,21.11684
495.00,21.12399
496.00,21.17771
497.00,21.21484
498.00,21.26229
499.00,21.28962
500.00,21.33316
501.00,21.36263
502.00,21.40968
503.00,21.48956
504.00,21.54137
505.00,21.55390
506.00,21.56160
507.00,21.64286
508.00,21.68503
509.00,21.70209
510.00,21.78226
511.00,21.80635
512.00,21.87202
513.00,21.92180
514.00,21.96087
515.00,22.01615
516.00,22.05729
517.00,22.10572
518.00,22.18357
519.00,22.22642
520.00,22.27228
521.00,22.33634
522.00,22.36704
523.00,22.41742
524.00,22.46433
525.00,22.51764
526.00,22.55434
527.00,22.59952
528.00,22.69546
529.00,22.75483
530.00,22.79175
531.00,22.86129
532.00,22.87332
533.00,22.98581
534.00,23.01275
535.00,23.05033
536.00,23.14288
537.00,23.19005
538.00,23.24614
539.00,23.29826
540.00,23.35386
541.00,23.41176
542.00,23.49695
543.00,23.55392
544.00,23.59845
545.00,23.68519
546.00,23.73211
547.00,23.79547
548.00,23.87534
549.00,23.90854
550.00,23.97272
551.00,24.04529
552.00,24.13604
553.00,24.22304
554.00,24.29345
555.00,24.37911
556.00,24.41251
557.00,24.46058
558.00,24.53835
559.00,24.62510
560.00,24.69605
561.00,24.73864
562.00,24.83018
563.00,24.93933
564.00,25.01236
565.00,25.06311
566.00,25.14707
567.00,25.22302
568.00,25.27936
569.00,25.34920
570.00,25.42406
571.00,25.50329
572.00,25.55950
573.00,25.63396
574.00,25.69661
575.00,25.76458
576.00,25.82616
577.00,25.91562
578.00,26.01295
579.00,26.05604
580.00,26.11117
581.00,26.19902
582.00,26.23840
583.00,26.28799
584.00,26.37962
585.00,26.43060
586.00,26.54323
587.00,26.58601
588.00,26.63637
589.00,26.69733
590.00,26.76747
591.00,26.81573
592.00,26.86706
593.00,26.93142
594.00,27.00008
595.00,27.04959
596.00,27.10750
597.00,27.12779
598.00,27.16987
599.00,27.24763
600.00,27.30843
601.00,27.37750
602.00,27.36471
603.00,27.40888
604.00,27.47158
605.00,27.52466
606.00,27.55501
607.00,27.58487
608.00,27.62658
609.00,27.62939
610.00,27.71537
611.00,27.73066
612.00,27.78166
613.00,27.81456
614.00,27.82483
615.00,27.86985
616.00,27.97753
617.00,27.95246
618.00,28.03667
619.00,28.07032
620.00,28.09696
621.00,28.18193
622.00,28.22142
623.00,28.28245
624.00,28.30207
625.00,28.39535
626.00,28.44572
627.00,28.50490
628.00,28.55790
629.00,28.61024
630.00,28.69214
631.00,28.76694
632.00,28.89635
633.00,28.96240
634.00,29.04901
635.00,29.15934
636.00,29.28118
637.00,29.43194
638.00,29.52554
639.00,29.64432
640.00,29.75278
641.00,29.92032
642.00,30.04808
643.00,30.20552
644.00,30.35189
645.00,30.46824
646.00,30.68128
647.00,30.82046
648.00,30.99000
649.00,31.12576
650.00,31.32041
651.00,31.47701
652.00,31.65199
653.00,31.80325
654.00,31.91876
655.00,32.19994
656.00,32.29698
657.00,32.48003
658.00,32.65674
659.00,32.79570
660.00,32.99238
661.00,33.09989
662.00,33.26112
663.00,33.42876
664.00,33.58016
665.00,33.69350
666.00,33.83346
667.00,34.00201
668.00,34.17218
669.00,34.28702
670.00,34.39406
671.00,34.56179
672.00,34.65624
673.00,34.73471
674.00,34.87070
675.00,34.95342
676.00,35.05333
677.00,35.09853
678.00,35.20159
679.00,35.36370
680.00,35.45712
681.00,35.48145
682.00,35.55550
683.00,35.64982
684.00,35.76657
685.00,35.88845
686.00,35.90550
687.00,35.96259
688.00,35.96373
689.00,36.06919
690.00,36.01673
691.00,36.12530
692.00,36.15844
693.00,36.28322
694.00,36.33270
695.00,36.33384
696.00,36.40727
697.00,36.44131
698.00,36.42467
699.00,36.46813
700.00,36.43311
701.00,36.47146
702.00,36.50505
703.00,36.49450
704.00,36.63302
705.00,36.57042
706.00,36.56648
707.00,36.58858
708.00,36.61495
709.00,36.59331
710.00,36.57320
711.00,36.51840
712.00,36.51501
713.00,36.52450
714.00,36.53984
715.00,36.46986
716.00,36.50680
717.00,36.48413
718.00,36.52838
719.00,36.45445
720.00,36.44068
721.00,36.38916
722.00,36.24851
723.00,36.21145
724.00,36.14368
725.00,36.08931
726.00,36.11594
727.00,35.96559
728.00,36.02344
729.00,35.89073
730.00,35.85762
731.00,35.85040
732.00,35.75440
733.00,35.83479
734.00,35.59320
735.00,35.58335
736.00,35.55130
737.00,35.51339
738.00,35.46708
739.00,35.45892
740.00,35.37259
741.00,35.22183
742.00,35.07379
743.00,35.12739
744.00,35.18303
745.00,35.02176
746.00,34.98690
747.00,34.94907
748.00,34.86208
749.00,34.84839
750.00,34.78406
751.00,34.79369
752.00,34.58365
753.00,34.65187
754.00,34.56308
755.00,34.51754
756.00,34.57005
757.00,34.62670
758.00,34.61877
759.00,34.58997
760.00,34.58731
761.00,34.42314
762.00,34.66139
763.00,34.59490
764.00,34.44151
765.00,34.62872
766.00,34.61072
767.00,34.64100
768.00,34.51493
769.00,34.61583
770.00,34.60287
771.00,34.52335
772.00,34.87393
773.00,34.69746
774.00,34.81125
775.00,35.00575
776.00,34.91017
777.00,35.10472
778.00,35.06955
779.00,35.10716
780.00,35.22448
781.00,35.19851
782.00,35.47816
783.00,35.51855
784.00,35.62131
785.00,35.82267
786.00,35.80543
787.00,36.03471
788.00,36.20163
789.00,36.13283
790.00,36.35293
791.00,36.40748
792.00,36.63236
793.00,36.81988
794.00,36.97447
795.00,36.99772
796.00,37.32176
797.00,37.34730
798.00,37.58697
799.00,37.83929
800.00,38.05123
801.00,38.21852
802.00,38.36816
803.00,38.37277
804.00,38.55914
805.00,39.04893
806.00,39.01388
807.00,39.15495
808.00,39.35108
809.00,39.47087
810.00,39.73375
811.00,40.07810
812.00,40.20909
813.00,40.26241
814.00,40.48134
815.00,40.46978
816.00,40.89292
817.00,41.05040
818.00,41.23429
819.00,41.47352
820.00,41.49163
821.00,41.82397
822.00,42.13615
823.00,42.11419
824.00,42.19861
825.00,42.36017
826.00,42.69694
827.00,43.02514
828.00,42.72779
829.00,43.21698
830.00,43.10588
831.00,42.92598
832.00,43.33877
833.00,43.86366
834.00,43.90369
835.00,43.63285
836.00,43.49269
837.00,44.42979
838.00,44.15959
839.00,44.31739
840.00,43.90209
841.00,44.35428
842.00,43.98904
843.00,44.39750
844.00,44.67627
845.00,44.05891
846.00,44.24565
847.00,44.00447
848.00,44.21093
849.00,44.13930
850.00,44.52128
851.00,44.51069
852.00,44.97810
853.00,44.62709
854.00,44.53367
855.00,43.96798
856.00,43.77702
857.00,44.25204
858.00,44.84363
859.00,43.99773
860.00,44.27971
861.00,44.69139
862.00,45.73807
863.00,43.60538
864.00,43.98720
865.00,42.58516
866.00,43.80661
867.00,41.75651
868.00,43.64284
869.00,43.46897
870.00,44.23095
871.00,43.61498
872.00,42.70801
873.00,43.73626
874.00,43.92802
875.00,42.73925
876.00,42.56838
877.00,43.08091
878.00,40.62565
879.00,44.42158
880.00,43.37277
881.00,46.21117
882.00,40.23585
883.00,41.16977
884.00,39.89127
885.00,37.96129
886.00,44.43709
887.00,41.21755
888.00,43.62298
889.00,41.34237
890.00,43.05973
891.00,43.37775
892.00,42.55449
893.00,37.38566
894.00,42.36569
895.00,46.14594
896.00,41.72083
897.00,38.77717
898.00,36.66755
899.00,38.22447
900.00,37.05287
