Time - Plot 0,Amplitude - Plot 0
10.6074,5.64E-05
10.6865,5.63E-05
10.7656,5.61E-05
10.8437,5.61E-05
10.9238,5.62E-05
11.0029,5.62E-05
11.082,5.59E-05
11.1611,5.59E-05
11.2402,5.62E-05
11.3193,5.59E-05
11.3975,5.59E-05
11.4766,5.58E-05
11.5557,5.59E-05
11.6338,5.56E-05
11.7139,5.54E-05
11.793,5.54E-05
11.8711,5.56E-05
11.9512,5.55E-05
12.0293,5.54E-05
12.1084,5.53E-05
12.1875,5.53E-05
12.2666,5.53E-05
12.3457,5.54E-05
12.4248,5.53E-05
12.5039,5.51E-05
12.583,5.49E-05
12.6601,5.48E-05
12.7383,5.48E-05
12.8174,5.47E-05
12.8945,5.47E-05
12.9736,5.47E-05
13.0518,5.48E-05
13.1299,5.47E-05
13.21,5.46E-05
13.2891,5.44E-05
13.3682,5.43E-05
13.4473,5.44E-05
13.5254,5.44E-05
13.6025,5.43E-05
13.6807,5.43E-05
13.7588,5.41E-05
13.8389,5.40E-05
13.918,5.39E-05
13.9961,5.40E-05
14.0752,5.40E-05
14.1543,5.39E-05
14.2334,5.40E-05
14.3125,5.39E-05
14.3906,5.39E-05
14.4697,5.37E-05
14.5478,5.38E-05
14.6279,5.37E-05
14.707,5.38E-05
14.7861,5.38E-05
14.8643,5.38E-05
14.9443,5.36E-05
15.0234,5.36E-05
15.1016,5.37E-05
15.1807,5.36E-05
15.2598,5.35E-05
15.3379,5.32E-05
15.417,5.33E-05
15.4951,5.33E-05
15.5732,5.32E-05
15.6514,5.32E-05
15.7314,5.31E-05
15.8105,5.30E-05
15.8887,5.30E-05
15.9678,5.30E-05
16.0459,5.30E-05
16.124,5.29E-05
16.2021,5.30E-05
16.2822,5.29E-05
16.3603,5.31E-05
16.4385,5.29E-05
16.5185,5.29E-05
16.5976,5.27E-05
16.6758,5.28E-05
16.7549,5.27E-05
16.833,5.28E-05
16.9131,5.26E-05
16.9922,5.27E-05
17.0713,5.28E-05
17.1494,5.27E-05
17.2285,5.27E-05
17.3066,5.26E-05
17.3857,5.26E-05
17.4648,5.25E-05
17.5439,5.26E-05
17.623,5.25E-05
17.7012,5.23E-05
17.7803,5.23E-05
17.8594,5.22E-05
17.9375,5.22E-05
18.0166,5.23E-05
18.0967,5.22E-05
18.1758,5.22E-05
18.2549,5.21E-05
18.333,5.20E-05
18.4111,5.21E-05
18.4912,5.22E-05
18.5703,5.19E-05
18.6494,5.20E-05
18.7285,5.20E-05
18.8076,5.20E-05
18.8857,5.19E-05
18.9658,5.19E-05
19.0439,5.18E-05
19.1221,5.18E-05
19.2012,5.18E-05
19.2803,5.18E-05
19.3584,5.16E-05
19.4385,5.16E-05
19.5166,5.18E-05
19.5947,5.17E-05
19.6748,5.16E-05
19.7529,5.19E-05
19.831,5.18E-05
19.9092,5.15E-05
19.9883,5.16E-05
20.0654,5.15E-05
20.1445,5.14E-05
20.2236,5.15E-05
20.3027,5.13E-05
20.3809,5.10E-05
20.46,5.11E-05
20.5391,5.10E-05
20.6182,5.09E-05
20.6963,5.11E-05
20.7764,5.10E-05
20.8545,5.11E-05
20.9326,5.10E-05
21.0127,5.09E-05
21.0908,5.07E-05
21.1689,5.06E-05
21.249,5.08E-05
21.3271,5.06E-05
21.4053,5.05E-05
21.4853,5.05E-05
21.5635,5.05E-05
21.6416,5.04E-05
21.7217,5.04E-05
21.8008,5.03E-05
21.8799,5.03E-05
21.959,5.02E-05
22.0381,5.01E-05
22.1172,5.00E-05
22.1943,5.00E-05
22.2725,5.00E-05
22.3496,5.00E-05
22.4277,5.00E-05
22.5059,4.98E-05
22.585,5.00E-05
22.6631,4.98E-05
22.7432,4.97E-05
22.8213,4.98E-05
22.8994,4.97E-05
22.9795,4.97E-05
23.0586,4.98E-05
23.1367,4.96E-05
23.2158,4.96E-05
23.2939,4.96E-05
23.373,4.94E-05
23.4512,4.94E-05
23.5303,4.92E-05
23.6094,4.92E-05
23.6885,4.91E-05
23.7676,4.91E-05
23.8457,4.88E-05
23.9248,4.89E-05
24.0039,4.88E-05
24.082,4.90E-05
24.1621,4.87E-05
24.2422,4.87E-05
24.3223,4.87E-05
24.4014,4.85E-05
24.4795,4.86E-05
24.5576,4.85E-05
24.6367,4.87E-05
24.7158,4.85E-05
24.7939,4.85E-05
24.874,4.86E-05
24.9521,4.83E-05
25.0322,4.84E-05
25.1103,4.82E-05
25.1904,4.82E-05
25.2715,4.83E-05
25.3496,4.81E-05
25.4297,4.82E-05
25.5088,4.80E-05
25.5879,4.80E-05
25.666,4.80E-05
25.7451,4.80E-05
25.8242,4.80E-05
25.9014,4.79E-05
25.9805,4.80E-05
26.0596,4.79E-05
26.1387,4.79E-05
26.2168,4.79E-05
26.2969,4.79E-05
26.376,4.78E-05
26.4551,4.77E-05
26.5342,4.75E-05
26.6123,4.75E-05
26.6914,4.74E-05
26.7705,4.74E-05
26.8486,4.75E-05
26.9268,4.74E-05
27.0059,4.74E-05
27.084,4.75E-05
27.1611,4.74E-05
27.2393,4.77E-05
27.3174,4.75E-05
27.3975,4.74E-05
27.4766,4.74E-05
27.5557,4.73E-05
27.6328,4.74E-05
27.7119,4.74E-05
27.79,4.75E-05
27.8701,4.75E-05
27.9492,4.75E-05
28.0273,4.74E-05
28.1064,4.72E-05
28.1855,4.72E-05
28.2637,4.72E-05
28.3428,4.72E-05
28.4219,4.70E-05
28.5,4.69E-05
28.5771,4.67E-05
28.6562,4.67E-05
28.7334,4.67E-05
28.8125,4.65E-05
28.8916,4.66E-05
28.9707,4.66E-05
29.0488,4.66E-05
29.1269,4.66E-05
29.207,4.65E-05
29.2851,4.64E-05
29.3643,4.65E-05
29.4434,4.66E-05
29.5215,4.64E-05
29.6006,4.63E-05
29.6797,4.62E-05
29.7588,4.61E-05
29.8379,4.61E-05
29.917,4.59E-05
29.9961,4.60E-05
30.0752,4.61E-05
30.1533,4.59E-05
30.2334,4.58E-05
30.3125,4.60E-05
30.3906,4.60E-05
30.4707,4.60E-05
30.5488,4.59E-05
30.6279,4.59E-05
30.707,4.59E-05
30.7851,4.59E-05
30.8652,4.59E-05
30.9434,4.58E-05
31.0234,4.57E-05
31.1025,4.57E-05
31.1816,4.57E-05
31.2607,4.56E-05
31.3389,4.55E-05
31.417,4.56E-05
31.4951,4.56E-05
31.5742,4.57E-05
31.6533,4.57E-05
31.7324,4.56E-05
31.8115,4.55E-05
31.8896,4.56E-05
31.9687,4.56E-05
32.0478,4.55E-05
32.1269,4.55E-05
32.2051,4.56E-05
32.2832,4.57E-05
32.3633,4.55E-05
32.4414,4.54E-05
32.5205,4.54E-05
32.5996,4.53E-05
32.6777,4.53E-05
32.7578,4.55E-05
32.835,4.52E-05
32.9141,4.53E-05
32.9932,4.52E-05
33.0723,4.50E-05
33.1514,4.51E-05
33.2305,4.48E-05
33.3096,4.49E-05
33.3887,4.49E-05
33.4678,4.48E-05
33.5459,4.47E-05
33.625,4.49E-05
33.7041,4.47E-05
33.7822,4.47E-05
33.8623,4.47E-05
33.9414,4.48E-05
34.0195,4.47E-05
34.0996,4.46E-05
34.1787,4.46E-05
34.2578,4.47E-05
34.3359,4.46E-05
34.415,4.46E-05
34.4941,4.46E-05
34.5723,4.47E-05
34.6514,4.47E-05
34.7305,4.45E-05
34.8096,4.44E-05
34.8877,4.45E-05
34.9678,4.44E-05
35.0469,4.45E-05
35.125,4.45E-05
35.2041,4.44E-05
35.2832,4.43E-05
35.3623,4.42E-05
35.4404,4.43E-05
35.5205,4.42E-05
35.5986,4.40E-05
35.6768,4.41E-05
35.7559,4.40E-05
35.835,4.40E-05
35.9121,4.39E-05
35.9902,4.40E-05
36.0693,4.40E-05
36.1484,4.39E-05
36.2275,4.39E-05
36.3066,4.39E-05
36.3857,4.39E-05
36.4648,4.39E-05
36.5439,4.40E-05
36.6221,4.38E-05
36.7021,4.37E-05
36.7812,4.37E-05
36.8584,4.38E-05
36.9385,4.38E-05
37.0176,4.39E-05
37.0967,4.36E-05
37.1738,4.36E-05
37.2539,4.37E-05
37.333,4.37E-05
37.4121,4.37E-05
37.4902,4.34E-05
37.5674,4.35E-05
37.6455,4.34E-05
37.7236,4.35E-05
37.8037,4.33E-05
37.8828,4.32E-05
37.9609,4.31E-05
38.04,4.31E-05
38.1191,4.32E-05
38.1973,4.32E-05
38.2764,4.32E-05
38.3555,4.32E-05
38.4336,4.32E-05
38.5107,4.31E-05
38.5889,4.31E-05
38.6689,4.22E-05
38.7471,4.24E-05
38.8252,4.23E-05
38.9043,4.24E-05
38.9844,4.25E-05
39.0635,4.23E-05
39.1406,4.24E-05
39.2197,4.25E-05
39.2988,4.23E-05
39.3769,4.23E-05
39.456,4.23E-05
39.5351,4.24E-05
39.6133,4.24E-05
39.6934,4.25E-05
39.7715,4.24E-05
39.8516,4.23E-05
39.9307,4.24E-05
40.0098,4.24E-05
40.0879,4.23E-05
40.167,4.24E-05
40.2441,4.24E-05
40.3232,4.22E-05
40.4014,4.22E-05
40.4814,4.22E-05
40.5605,4.21E-05
40.6387,4.21E-05
40.7158,4.22E-05
40.7939,4.22E-05
40.8721,4.20E-05
40.9512,4.22E-05
41.0312,4.22E-05
41.1103,4.22E-05
41.1885,4.20E-05
41.2685,4.21E-05
41.3467,4.20E-05
41.4258,4.20E-05
41.5049,4.19E-05
41.583,4.19E-05
41.6631,4.19E-05
41.7422,4.19E-05
41.8193,4.19E-05
41.8984,4.20E-05
41.9766,4.20E-05
42.0547,4.17E-05
42.1328,4.17E-05
42.2109,4.16E-05
42.2891,4.16E-05
42.3672,4.18E-05
42.4453,4.17E-05
42.5254,4.16E-05
42.6035,4.18E-05
42.6836,4.17E-05
42.7617,4.16E-05
42.8408,4.17E-05
42.9199,4.17E-05
42.998,4.17E-05
43.0752,4.16E-05
43.1533,4.17E-05
43.2314,4.15E-05
43.3115,4.14E-05
43.3906,4.14E-05
43.4678,4.14E-05
43.5478,4.13E-05
43.6269,4.13E-05
43.7051,4.14E-05
43.7832,4.13E-05
43.8633,4.15E-05
43.9414,4.16E-05
44.0215,4.12E-05
44.0996,4.15E-05
44.1768,4.14E-05
44.2549,4.13E-05
44.333,4.13E-05
44.4131,4.12E-05
44.4922,4.12E-05
44.5703,4.11E-05
44.6494,4.11E-05
44.7275,4.12E-05
44.8066,4.10E-05
44.8848,4.10E-05
44.9629,4.10E-05
45.042,4.09E-05
45.1182,4.08E-05
45.1963,4.08E-05
45.2764,4.09E-05
45.3555,4.09E-05
45.4336,4.08E-05
45.5127,4.10E-05
45.5918,4.10E-05
45.6719,4.09E-05
45.751,4.08E-05
45.8291,4.06E-05
45.9082,4.07E-05
45.9873,4.07E-05
46.0664,4.07E-05
46.1455,4.08E-05
46.2226,4.06E-05
46.3027,4.07E-05
46.3818,4.08E-05
46.4609,4.06E-05
46.5391,4.07E-05
46.6191,4.07E-05
46.6973,4.08E-05
46.7764,4.08E-05
46.8555,4.06E-05
46.9346,4.05E-05
47.0137,4.05E-05
47.0937,4.06E-05
47.1728,4.06E-05
47.2519,4.06E-05
47.331,4.05E-05
47.4092,4.04E-05
47.4893,4.05E-05
47.5684,4.04E-05
47.6465,4.05E-05
47.7256,4.06E-05
47.8027,4.06E-05
47.8818,4.05E-05
47.9609,4.05E-05
48.0391,4.06E-05
48.1191,4.04E-05
48.1982,4.05E-05
48.2764,4.05E-05
48.3545,4.04E-05
48.4336,4.04E-05
48.5127,4.04E-05
48.5908,4.04E-05
48.6689,4.02E-05
48.748,4.03E-05
48.8262,4.00E-05
48.9062,4.02E-05
48.9844,4.02E-05
49.0635,4.01E-05
49.1426,4.00E-05
49.2207,4.01E-05
49.2959,4.00E-05
49.376,3.99E-05
49.4541,3.97E-05
49.5332,3.96E-05
49.6133,3.97E-05
49.6924,3.99E-05
49.7715,3.99E-05
49.8506,3.99E-05
49.9287,3.97E-05
50.0088,3.98E-05
50.0879,3.99E-05
50.166,3.97E-05
50.2441,3.99E-05
50.3242,3.97E-05
50.4023,3.97E-05
50.4824,3.97E-05
50.5605,3.96E-05
50.6406,3.97E-05
50.7197,3.97E-05
50.7988,3.97E-05
50.8779,3.96E-05
50.956,3.94E-05
51.0361,3.92E-05
51.1143,3.91E-05
51.1943,3.90E-05
51.2734,3.90E-05
51.3516,3.91E-05
51.4307,3.91E-05
51.5098,3.90E-05
51.5879,3.90E-05
51.667,3.91E-05
51.7451,3.88E-05
51.8213,3.90E-05
51.8994,3.90E-05
51.9775,3.91E-05
52.0557,3.93E-05
52.1357,3.93E-05
52.2148,3.91E-05
52.293,3.90E-05
52.3721,3.90E-05
52.4512,3.89E-05
52.5293,3.90E-05
52.6094,3.90E-05
52.6885,3.89E-05
52.7676,3.88E-05
52.8467,3.88E-05
52.9258,3.89E-05
53.0049,3.87E-05
53.083,3.87E-05
53.1631,3.88E-05
53.2422,3.87E-05
53.3203,3.88E-05
53.4004,3.88E-05
53.4785,3.89E-05
53.5576,3.91E-05
53.6367,3.91E-05
53.7158,3.88E-05
53.7949,3.87E-05
53.873,3.88E-05
53.9521,3.88E-05
54.0312,3.87E-05
54.1094,3.86E-05
54.1875,3.86E-05
54.2666,3.85E-05
54.3457,3.86E-05
54.4238,3.85E-05
54.5019,3.86E-05
54.5801,3.85E-05
54.6592,3.84E-05
54.7383,3.86E-05
54.8174,3.86E-05
54.8965,3.87E-05
54.9766,3.86E-05
55.0547,3.88E-05
55.1299,3.82E-05
55.21,3.84E-05
55.29,3.84E-05
55.3691,3.84E-05
55.4473,3.83E-05
55.5244,3.83E-05
55.6025,3.82E-05
55.6807,3.83E-05
55.7598,3.86E-05
55.8389,3.85E-05
55.9141,3.84E-05
55.9941,3.85E-05
56.0723,3.83E-05
56.1523,3.82E-05
56.2305,3.82E-05
56.3096,3.82E-05
56.3887,3.82E-05
56.4668,3.82E-05
56.5469,3.82E-05
56.626,3.82E-05
56.7051,3.83E-05
56.7842,3.84E-05
56.8623,3.82E-05
56.9424,3.81E-05
57.0215,3.82E-05
57.1006,3.81E-05
57.1807,3.82E-05
57.2588,3.81E-05
57.3389,3.82E-05
57.418,3.82E-05
57.4961,3.81E-05
57.5752,3.81E-05
57.6543,3.81E-05
57.7324,3.81E-05
57.8105,3.81E-05
57.8887,3.82E-05
57.9678,3.82E-05
58.0469,3.80E-05
58.126,3.82E-05
58.2041,3.80E-05
58.2822,3.81E-05
58.3613,3.81E-05
58.4414,3.79E-05
58.5205,3.81E-05
58.5986,3.79E-05
58.6787,3.79E-05
58.7578,3.81E-05
58.8369,3.80E-05
58.917,3.80E-05
58.9961,3.79E-05
59.0742,3.78E-05
59.1543,3.78E-05
59.2324,3.79E-05
59.3115,3.79E-05
59.3906,3.79E-05
59.4697,3.78E-05
59.5488,3.77E-05
59.6269,3.78E-05
59.707,3.78E-05
59.7861,3.78E-05
59.8633,3.77E-05
59.9434,3.76E-05
60.0225,3.76E-05
60.1006,3.76E-05
60.1807,3.76E-05
60.2588,3.75E-05
60.3389,3.77E-05
60.418,3.77E-05
60.4961,3.77E-05
60.5762,3.76E-05
60.6562,3.76E-05
60.7353,3.75E-05
60.8144,3.76E-05
60.8935,3.78E-05
60.9717,3.77E-05
61.0508,3.76E-05
61.1299,3.76E-05
61.208,3.77E-05
61.2861,3.77E-05
61.3652,3.76E-05
61.4434,3.75E-05
61.5234,3.77E-05
61.6016,3.76E-05
61.6807,3.77E-05
61.7598,3.76E-05
61.8379,3.75E-05
61.917,3.74E-05
61.9961,3.75E-05
62.0752,3.72E-05
62.1543,3.72E-05
62.2334,3.72E-05
62.3125,3.73E-05
62.3916,3.72E-05
62.4687,3.72E-05
62.5478,3.71E-05
62.626,3.72E-05
62.7031,3.72E-05
62.7822,3.70E-05
62.8603,3.71E-05
62.9394,3.70E-05
63.0176,3.69E-05
63.0967,3.69E-05
63.1758,3.69E-05
63.2549,3.68E-05
63.334,3.69E-05
63.4121,3.69E-05
63.4912,3.70E-05
63.5703,3.67E-05
63.6484,3.68E-05
63.7285,3.69E-05
63.8076,3.68E-05
63.8857,3.67E-05
63.9658,3.67E-05
64.0439,3.66E-05
64.1221,3.66E-05
64.2012,3.69E-05
64.2812,3.67E-05
64.3603,3.67E-05
64.4394,3.68E-05
64.5185,3.67E-05
64.5976,3.67E-05
64.6758,3.66E-05
64.7559,3.67E-05
64.834,3.67E-05
64.9141,3.68E-05
64.9932,3.68E-05
65.0723,3.67E-05
65.1514,3.67E-05
65.2295,3.69E-05
65.3076,3.68E-05
65.3877,3.68E-05
65.4658,3.68E-05
65.5459,3.68E-05
65.625,3.69E-05
65.7041,3.69E-05
65.7832,3.66E-05
65.8623,3.68E-05
65.9404,3.66E-05
66.0195,3.67E-05
66.0986,3.66E-05
66.1768,3.66E-05
66.2559,3.66E-05
66.3359,3.66E-05
66.4141,3.65E-05
66.4941,3.66E-05
66.5732,3.64E-05
66.6523,3.64E-05
66.7314,3.65E-05
66.8096,3.64E-05
66.8896,3.64E-05
66.9687,3.63E-05
67.0469,3.64E-05
67.126,3.63E-05
67.2051,3.64E-05
67.2832,3.66E-05
67.3623,3.65E-05
67.4404,3.65E-05
67.5176,3.64E-05
67.5957,3.64E-05
67.6738,3.64E-05
67.7519,3.64E-05
67.8281,3.64E-05
67.9072,3.63E-05
67.9853,3.63E-05
68.0654,3.64E-05
68.1445,3.64E-05
68.2226,3.64E-05
68.3018,3.63E-05
68.3809,3.65E-05
68.459,3.64E-05
68.5381,3.65E-05
68.6172,3.64E-05
68.6953,3.65E-05
68.7754,3.65E-05
68.8535,3.63E-05
68.9336,3.62E-05
69.0127,3.62E-05
69.0918,3.61E-05
69.1709,3.59E-05
69.249,3.59E-05
69.3281,3.61E-05
69.4072,3.61E-05
69.4863,3.60E-05
69.5654,3.59E-05
69.6435,3.59E-05
69.7226,3.58E-05
69.7998,3.59E-05
69.8789,3.59E-05
69.958,3.61E-05
70.0351,3.60E-05
70.1133,3.59E-05
70.1924,3.59E-05
70.2715,3.57E-05
70.3496,3.57E-05
70.4287,3.58E-05
70.5068,3.57E-05
70.5869,3.58E-05
70.665,3.57E-05
70.7432,3.58E-05
70.8223,3.56E-05
70.9023,3.57E-05
70.9805,3.57E-05
71.0605,3.56E-05
71.1396,3.56E-05
71.2187,3.57E-05
71.2978,3.56E-05
71.3769,3.56E-05
71.456,3.55E-05
71.5351,3.56E-05
71.6123,3.55E-05
71.6914,3.56E-05
71.7695,3.55E-05
71.8496,3.57E-05
71.9277,3.55E-05
72.0068,3.55E-05
72.0859,3.54E-05
72.1641,3.54E-05
72.2441,3.54E-05
72.3223,3.55E-05
72.3994,3.54E-05
72.4775,3.54E-05
72.5576,3.54E-05
72.6367,3.53E-05
72.7148,3.54E-05
72.7939,3.53E-05
72.873,3.53E-05
72.9512,3.53E-05
73.0303,3.53E-05
73.1094,3.53E-05
73.1875,3.52E-05
73.2676,3.52E-05
73.3457,3.51E-05
73.4258,3.52E-05
73.5049,3.51E-05
73.584,3.51E-05
73.6631,3.51E-05
73.7412,3.51E-05
73.8203,3.51E-05
73.8994,3.52E-05
73.9775,3.51E-05
74.0576,3.52E-05
74.1367,3.51E-05
74.2148,3.50E-05
74.2939,3.50E-05
74.373,3.51E-05
74.4541,3.50E-05
74.5322,3.50E-05
74.6103,3.50E-05
74.6894,3.51E-05
74.7676,3.51E-05
74.8467,3.49E-05
74.9258,3.50E-05
75.0039,3.50E-05
75.084,3.50E-05
75.1621,3.51E-05
75.2422,3.50E-05
75.3203,3.50E-05
75.4004,3.50E-05
75.4785,3.52E-05
75.5576,3.50E-05
75.6367,3.51E-05
75.7139,3.50E-05
75.793,3.52E-05
75.8711,3.50E-05
75.9512,3.50E-05
76.0303,3.50E-05
76.1094,3.50E-05
76.1885,3.50E-05
76.2666,3.51E-05
76.3467,3.51E-05
76.4258,3.50E-05
76.5039,3.49E-05
76.583,3.49E-05
76.6621,3.49E-05
76.7402,3.49E-05
76.8184,3.50E-05
76.8984,3.50E-05
76.9766,3.52E-05
77.0557,3.51E-05
77.1348,3.50E-05
77.2129,3.49E-05
77.293,3.48E-05
77.3721,3.49E-05
77.4512,3.49E-05
77.5293,3.50E-05
77.6084,3.49E-05
77.6875,3.49E-05
77.7666,3.49E-05
77.8457,3.50E-05
77.9238,3.50E-05
78.0029,3.50E-05
78.082,3.50E-05
78.1611,3.49E-05
78.2402,3.49E-05
78.3193,3.49E-05
78.3984,3.48E-05
78.4775,3.50E-05
78.5557,3.50E-05
78.6357,3.48E-05
78.7148,3.49E-05
78.793,3.49E-05
78.873,3.47E-05
78.9512,3.50E-05
79.0303,3.48E-05
79.1094,3.49E-05
79.1846,3.49E-05
79.2646,3.49E-05
79.3437,3.49E-05
79.4228,3.48E-05
79.5,3.46E-05
79.5781,3.46E-05
79.6562,3.46E-05
79.7353,3.46E-05
79.8144,3.46E-05
79.8935,3.46E-05
79.9736,3.46E-05
80.0518,3.48E-05
80.1299,3.48E-05
80.21,3.48E-05
80.2891,3.47E-05
80.3672,3.47E-05
80.4463,3.46E-05
80.5254,3.46E-05
80.6035,3.46E-05
80.6826,3.46E-05
80.7607,3.46E-05
80.8389,3.46E-05
80.917,3.46E-05
80.9961,3.45E-05
81.0732,3.45E-05
81.1514,3.44E-05
81.2305,3.44E-05
81.3096,3.44E-05
81.3887,3.43E-05
81.4678,3.43E-05
81.5459,3.44E-05
81.625,3.45E-05
81.7041,3.44E-05
81.7822,3.44E-05
81.8613,3.44E-05
81.9404,3.44E-05
82.0195,3.45E-05
82.0986,3.45E-05
82.1777,3.45E-05
82.2559,3.45E-05
82.335,3.44E-05
82.4141,3.44E-05
82.4932,3.44E-05
82.5723,3.45E-05
82.6504,3.44E-05
82.7295,3.44E-05
82.8086,3.43E-05
82.8877,3.43E-05
82.9668,3.42E-05
83.0449,3.43E-05
83.124,3.42E-05
83.2031,3.45E-05
83.2812,3.45E-05
83.3613,3.44E-05
83.4394,3.44E-05
83.5195,3.44E-05
83.5976,3.44E-05
83.6777,3.43E-05
83.7559,3.43E-05
83.8359,3.44E-05
83.915,3.43E-05
83.9941,3.44E-05
84.0732,3.41E-05
84.1514,3.40E-05
84.2305,3.41E-05
84.3096,3.40E-05
84.3887,3.39E-05
84.4678,3.39E-05
84.5459,3.39E-05
84.626,3.39E-05
84.7041,3.39E-05
84.7822,3.39E-05
84.8623,3.37E-05
84.9414,3.39E-05
85.0195,3.39E-05
85.0986,3.38E-05
85.1777,3.39E-05
85.2559,3.39E-05
85.333,3.39E-05
85.4111,3.39E-05
85.4893,3.38E-05
85.5693,3.39E-05
85.6484,3.38E-05
85.7275,3.37E-05
85.8066,3.38E-05
85.8857,3.38E-05
85.9639,3.38E-05
86.043,3.38E-05
86.1221,3.38E-05
86.2012,3.37E-05
86.2803,3.37E-05
86.3584,3.37E-05
86.4365,3.36E-05
86.5146,3.37E-05
86.5947,3.37E-05
86.6728,3.36E-05
86.751,3.37E-05
86.831,3.37E-05
86.9101,3.37E-05
86.9883,3.35E-05
87.0664,3.36E-05
87.1465,3.36E-05
87.2246,3.35E-05
87.3047,3.35E-05
87.3838,3.35E-05
87.4629,3.35E-05
87.542,3.35E-05
87.6201,3.35E-05
87.6992,3.34E-05
87.7783,3.36E-05
87.8564,3.35E-05
87.9365,3.35E-05
88.0156,3.34E-05
88.0957,3.36E-05
88.1738,3.35E-05
88.2539,3.34E-05
88.333,3.34E-05
88.4121,3.34E-05
88.4912,3.33E-05
88.5693,3.33E-05
88.6484,3.33E-05
88.7275,3.32E-05
88.8057,3.32E-05
88.8857,3.33E-05
88.9648,3.33E-05
89.043,3.33E-05
89.1221,3.32E-05
89.2012,3.33E-05
89.2793,3.33E-05
89.3584,3.33E-05
89.4375,3.32E-05
89.5156,3.31E-05
89.5957,3.31E-05
89.6738,3.31E-05
89.7529,3.31E-05
89.832,3.31E-05
89.9101,3.31E-05
89.9902,3.31E-05
90.0684,3.32E-05
90.1484,3.31E-05
90.2266,3.31E-05
90.3057,3.31E-05
90.3848,3.32E-05
90.4629,3.31E-05
90.542,3.31E-05
90.6201,3.31E-05
90.7002,3.31E-05
90.7783,3.32E-05
90.8564,3.32E-05
90.9365,3.32E-05
91.0156,3.31E-05
91.0947,3.31E-05
91.1719,3.31E-05
91.251,3.31E-05
91.3291,3.31E-05
91.4072,3.31E-05
91.4853,3.31E-05
91.5654,3.31E-05
91.6445,3.31E-05
91.7226,3.31E-05
91.8018,3.31E-05
91.8809,3.29E-05
91.959,3.30E-05
92.0361,3.31E-05
92.1152,3.32E-05
92.1934,3.34E-05
92.2734,3.32E-05
92.3516,3.31E-05
92.4307,3.32E-05
92.5098,3.32E-05
