"srGlass2116 - RawData"
"Wavelength nm.","R%"
400.00,8.88314
401.00,8.88930
402.00,8.89154
403.00,8.91609
404.00,8.87814
405.00,8.89572
406.00,8.88707
407.00,8.89109
408.00,8.90150
409.00,8.91230
410.00,8.89247
411.00,8.94903
412.00,8.95866
413.00,8.99862
414.00,9.06003
415.00,9.11572
416.00,9.14843
417.00,9.15621
418.00,9.20951
419.00,9.25309
420.00,9.24264
421.00,9.26655
422.00,9.21613
423.00,9.24132
424.00,9.24800
425.00,9.24679
426.00,9.25172
427.00,9.22707
428.00,9.27025
429.00,9.24639
430.00,9.24753
431.00,9.26720
432.00,9.23862
433.00,9.22472
434.00,9.25864
435.00,9.23102
436.00,9.22860
437.00,9.26042
438.00,9.23721
439.00,9.24424
440.00,9.21326
441.00,9.23540
442.00,9.21851
443.00,9.24650
444.00,9.25153
445.00,9.22394
446.00,9.22259
447.00,9.25608
448.00,9.24647
449.00,9.24009
450.00,9.24209
451.00,9.22759
452.00,9.22438
453.00,9.20798
454.00,9.25428
455.00,9.23168
456.00,9.22204
457.00,9.26135
458.00,9.26513
459.00,9.22801
460.00,9.24011
461.00,9.23777
462.00,9.26353
463.00,9.25310
464.00,9.25192
465.00,9.26631
466.00,9.25343
467.00,9.26033
468.00,9.24860
469.00,9.25753
470.00,9.24947
471.00,9.29350
472.00,9.29568
473.00,9.24996
474.00,9.25960
475.00,9.28890
476.00,9.28550
477.00,9.30906
478.00,9.27743
479.00,9.29628
480.00,9.29597
481.00,9.32285
482.00,9.29920
483.00,9.33527
484.00,9.31824
485.00,9.32100
486.00,9.33769
487.00,9.35325
488.00,9.33988
489.00,9.35478
490.00,9.36231
491.00,9.37836
492.00,9.39187
493.00,9.38016
494.00,9.40345
495.00,9.38103
496.00,9.41867
497.00,9.41828
498.00,9.42340
499.00,9.42939
500.00,9.45521
501.00,9.44587
502.00,9.45578
503.00,9.49368
504.00,9.47296
505.00,9.49600
506.00,9.51088
507.00,9.50893
508.00,9.51611
509.00,9.53505
510.00,9.53690
511.00,9.56376
512.00,9.57967
513.00,9.59561
514.00,9.61103
515.00,9.63514
516.00,9.63763
517.00,9.66630
518.00,9.66861
519.00,9.69269
520.00,9.71065
521.00,9.73600
522.00,9.73092
523.00,9.76478
524.00,9.80013
525.00,9.81722
526.00,9.83286
527.00,9.84458
528.00,9.89394
529.00,9.93419
530.00,9.96996
531.00,9.99537
532.00,10.01568
533.00,10.08117
534.00,10.07105
535.00,10.10908
536.00,10.14107
537.00,10.18334
538.00,10.20062
539.00,10.27504
540.00,10.31728
541.00,10.35435
542.00,10.37869
543.00,10.42957
544.00,10.46619
545.00,10.52953
546.00,10.56949
547.00,10.61834
548.00,10.67631
549.00,10.75655
550.00,10.80474
551.00,10.85911
552.00,10.90537
553.00,10.95471
554.00,11.03683
555.00,11.11170
556.00,11.14345
557.00,11.20877
558.00,11.28285
559.00,11.35479
560.00,11.39608
561.00,11.47292
562.00,11.52993
563.00,11.60207
564.00,11.68556
565.00,11.74807
566.00,11.82877
567.00,11.88978
568.00,11.95130
569.00,12.01424
570.00,12.12367
571.00,12.17189
572.00,12.22596
573.00,12.32981
574.00,12.36559
575.00,12.46243
576.00,12.51412
577.00,12.60348
578.00,12.66678
579.00,12.71345
580.00,12.78911
581.00,12.86048
582.00,12.90129
583.00,12.96045
584.00,13.00070
585.00,13.06818
586.00,13.11070
587.00,13.15663
588.00,13.21753
