"srGlass316 - RawData"
"Wavelength nm.","R%"
400.00,12.75309
401.00,12.75136
402.00,12.72572
403.00,12.71525
404.00,12.76074
405.00,12.74674
406.00,12.72832
407.00,12.71267
408.00,12.75954
409.00,12.74159
410.00,12.77780
411.00,12.80365
412.00,12.82659
413.00,12.86362
414.00,12.90182
415.00,12.95135
416.00,12.96756
417.00,13.04470
418.00,13.12770
419.00,13.23948
420.00,13.28731
421.00,13.46436
422.00,13.51492
423.00,13.62196
424.00,13.76285
425.00,13.85275
426.00,13.84788
427.00,13.81179
428.00,13.75931
429.00,13.65604
430.00,13.49523
431.00,13.36970
432.00,13.19765
433.00,13.03001
434.00,12.89752
435.00,12.79718
436.00,12.71890
437.00,12.62778
438.00,12.57024
439.00,12.52399
440.00,12.46834
441.00,12.45847
442.00,12.43657
443.00,12.40133
444.00,12.38940
445.00,12.41839
446.00,12.37256
447.00,12.38006
448.00,12.42752
449.00,12.39284
450.00,12.40029
451.00,12.43760
452.00,12.41428
453.00,12.45029
454.00,12.46047
455.00,12.46449
456.00,12.48015
457.00,12.49033
458.00,12.53101
459.00,12.54405
460.00,12.52561
461.00,12.59376
462.00,12.62905
463.00,12.62813
464.00,12.67418
465.00,12.67170
466.00,12.69673
467.00,12.74608
468.00,12.75083
469.00,12.78306
470.00,12.79966
471.00,12.80443
472.00,12.85878
473.00,12.87801
474.00,12.92057
475.00,12.91890
476.00,12.99572
477.00,12.99884
478.00,13.01882
479.00,13.05469
480.00,13.07879
481.00,13.11567
482.00,13.18569
483.00,13.18824
484.00,13.23537
485.00,13.25710
486.00,13.30026
487.00,13.32587
488.00,13.38234
489.00,13.40297
490.00,13.47821
491.00,13.45711
492.00,13.54873
493.00,13.57513
494.00,13.61402
495.00,13.64212
496.00,13.68391
497.00,13.72376
498.00,13.77673
499.00,13.82491
500.00,13.85019
501.00,13.89100
502.00,13.94861
503.00,13.96952
504.00,14.02422
505.00,14.05031
506.00,14.09665
507.00,14.13255
508.00,14.19779
509.00,14.23413
510.00,14.29796
511.00,14.30482
512.00,14.37563
513.00,14.40562
514.00,14.48028
515.00,14.51551
516.00,14.51716
517.00,14.60425
518.00,14.65477
519.00,14.68858
520.00,14.74155
521.00,14.80950
522.00,14.83828
523.00,14.89834
524.00,14.90894
525.00,14.95923
526.00,15.00251
527.00,15.09548
528.00,15.16727
529.00,15.19486
530.00,15.24014
531.00,15.29302
532.00,15.33945
533.00,15.41170
534.00,15.47205
535.00,15.53592
536.00,15.57671
537.00,15.64606
538.00,15.63224
539.00,15.76215
540.00,15.76317
541.00,15.83564
542.00,15.88554
543.00,15.95411
544.00,16.00795
545.00,16.10223
546.00,16.16309
547.00,16.23484
548.00,16.30664
549.00,16.37574
550.00,16.45149
551.00,16.48785
552.00,16.57674
553.00,16.64212
554.00,16.71262
555.00,16.76629
556.00,16.88713
557.00,16.92013
558.00,16.99605
559.00,17.09155
560.00,17.17596
561.00,17.24929
562.00,17.34318
563.00,17.40344
564.00,17.48604
565.00,17.57182
566.00,17.63622
567.00,17.70524
568.00,17.83372
569.00,17.88361
570.00,17.98428
571.00,18.06220
572.00,18.14031
573.00,18.23087
574.00,18.31923
575.00,18.38202
576.00,18.52319
577.00,18.58846
578.00,18.70363
579.00,18.75765
580.00,18.84076
581.00,18.94488
582.00,19.03755
583.00,19.11972
584.00,19.20869
585.00,19.29027
586.00,19.38928
587.00,19.44104
588.00,19.55567
589.00,19.62710
590.00,19.72737
591.00,19.84271
592.00,19.92442
593.00,20.01472
594.00,20.09843
595.00,20.15594
596.00,20.27108
597.00,20.34765
598.00,20.46870
599.00,20.54616
600.00,20.61850
601.00,20.69184
602.00,20.78633
603.00,20.84908
604.00,20.91512
605.00,20.99144
606.00,21.08258
607.00,21.18142
608.00,21.25814
609.00,21.32897
610.00,21.43539
611.00,21.50810
612.00,21.54311
613.00,21.65067
614.00,21.70044
615.00,21.80644
616.00,21.86709
617.00,21.96622
618.00,22.03094
619.00,22.10423
620.00,22.21088
621.00,22.26660
622.00,22.35277
623.00,22.43895
624.00,22.54096
625.00,22.63579
626.00,22.73688
627.00,22.79889
628.00,22.92811
629.00,22.95361
630.00,23.07191
631.00,23.17671
632.00,23.29103
633.00,23.38396
634.00,23.51236
635.00,23.62038
636.00,23.71737
637.00,23.84862
638.00,23.96907
639.00,24.06068
640.00,24.21406
641.00,24.35020
642.00,24.48097
643.00,24.62036
644.00,24.77937
645.00,24.92749
646.00,25.05567
647.00,25.18886
648.00,25.37419
649.00,25.53580
650.00,25.67056
651.00,25.80493
652.00,26.01147
653.00,26.18941
654.00,26.32549
655.00,26.46419
656.00,26.66292
657.00,26.79982
658.00,27.02638
659.00,27.24496
660.00,27.37681
661.00,27.60569
662.00,27.73660
663.00,27.97776
664.00,28.23535
665.00,28.34649
666.00,28.56740
667.00,28.77634
668.00,28.99573
669.00,29.25657
670.00,29.41664
671.00,29.65420
672.00,29.86245
673.00,30.07054
674.00,30.22945
675.00,30.47869
676.00,30.64711
677.00,30.91269
678.00,31.13381
679.00,31.36749
680.00,31.53391
681.00,31.84343
682.00,32.07619
683.00,32.20628
684.00,32.49790
685.00,32.70485
686.00,32.91739
687.00,33.12698
688.00,33.32237
689.00,33.54264
690.00,33.68236
691.00,33.86343
692.00,34.05298
693.00,34.22422
694.00,34.48657
695.00,34.62703
696.00,34.74615
697.00,34.98790
698.00,35.06080
699.00,35.36504
700.00,35.46349
701.00,35.70131
702.00,35.75520
703.00,35.96304
704.00,36.08663
705.00,36.10814
706.00,36.37035
707.00,36.48070
708.00,36.60536
709.00,36.74921
710.00,36.81702
711.00,36.96455
712.00,37.06192
713.00,37.21551
714.00,37.35471
715.00,37.35862
716.00,37.48949
717.00,37.48635
718.00,37.67290
719.00,37.69509
720.00,37.78940
721.00,37.82615
722.00,37.87462
723.00,37.95547
724.00,38.05164
725.00,38.01373
726.00,38.01380
727.00,38.28236
728.00,38.17368
729.00,38.28925
730.00,38.39132
731.00,38.46292
732.00,38.24704
733.00,38.52220
734.00,38.43871
735.00,38.50718
736.00,38.37561
737.00,38.56281
738.00,38.56404
739.00,38.59960
740.00,38.55702
741.00,38.56251
742.00,38.55960
743.00,38.81464
744.00,38.87735
745.00,38.65293
746.00,38.61167
747.00,38.69938
748.00,38.75198
749.00,38.69691
750.00,38.95718
751.00,38.82143
752.00,38.93374
753.00,38.92449
754.00,38.88839
755.00,38.86436
756.00,38.93766
757.00,38.95271
758.00,38.80253
759.00,39.21116
760.00,39.16428
761.00,39.33533
762.00,39.20008
763.00,39.31331
764.00,39.24385
765.00,39.38178
766.00,39.28698
767.00,39.49256
768.00,39.35882
769.00,39.32504
770.00,39.50943
771.00,39.69340
772.00,39.77506
773.00,39.56394
774.00,39.53282
775.00,39.85586
776.00,39.75083
777.00,39.72543
778.00,39.89035
779.00,39.77684
780.00,39.71698
781.00,39.88385
782.00,40.03282
783.00,40.21288
784.00,40.23330
785.00,40.07337
786.00,40.46450
787.00,40.38847
788.00,40.27147
789.00,40.48110
790.00,40.48154
791.00,40.47427
792.00,40.73576
793.00,40.46891
794.00,40.37643
795.00,40.56784
796.00,40.81513
797.00,41.06923
798.00,41.17045
799.00,41.07410
800.00,40.79956
801.00,41.26875
802.00,41.11451
803.00,41.27035
804.00,41.11868
805.00,41.57120
806.00,41.41610
807.00,41.50204
808.00,41.36082
809.00,41.79807
810.00,41.21519
811.00,41.65956
812.00,41.53318
813.00,42.13697
814.00,41.91685
815.00,42.17137
816.00,41.97010
817.00,41.95846
818.00,42.25121
819.00,41.67764
820.00,41.96147
821.00,42.08836
822.00,41.95386
823.00,42.30769
824.00,42.09124
825.00,42.35799
826.00,42.40348
827.00,42.19242
828.00,42.32424
829.00,42.50237
830.00,41.95372
831.00,42.08656
832.00,42.51241
833.00,42.37485
834.00,42.48995
835.00,42.66906
836.00,42.31512
837.00,42.50334
838.00,42.19611
839.00,42.14132
840.00,42.19581
841.00,42.21144
842.00,42.38189
843.00,41.78944
844.00,42.14503
845.00,42.15300
846.00,41.78552
847.00,41.24591
848.00,42.23645
849.00,41.02317
850.00,41.94650
851.00,41.81112
852.00,42.72853
853.00,41.41997
854.00,42.18329
855.00,41.04336
856.00,41.43685
857.00,41.19786
858.00,41.88221
859.00,40.80246
860.00,40.95940
861.00,40.18184
862.00,39.68569
863.00,43.48101
864.00,41.56206
865.00,40.62103
866.00,40.42201
867.00,40.87166
868.00,41.60201
869.00,39.93439
870.00,38.91440
871.00,41.29151
872.00,40.84273
873.00,41.14695
874.00,37.73869
875.00,38.70193
876.00,40.58889
877.00,39.67575
878.00,38.84317
879.00,40.65917
880.00,41.21715
881.00,40.09067
882.00,41.92357
883.00,39.54059
884.00,45.19365
885.00,36.74870
886.00,39.53588
887.00,44.34021
888.00,31.29012
889.00,40.46072
890.00,39.75390
891.00,37.34393
892.00,44.06516
893.00,40.99552
894.00,31.86959
895.00,41.98702
896.00,35.75415
897.00,40.51720
898.00,39.32532
899.00,38.68666
900.00,35.67175
