"srGlass1115 - RawData"
"Wavelength nm.","R%"
400.00,13.30625
401.00,13.26471
402.00,13.32727
403.00,13.30590
404.00,13.34678
405.00,13.33027
406.00,13.37416
407.00,13.36859
408.00,13.39053
409.00,13.39591
410.00,13.46350
411.00,13.45426
412.00,13.48112
413.00,13.51026
414.00,13.52619
415.00,13.52049
416.00,13.55191
417.00,13.57699
418.00,13.65258
419.00,13.71154
420.00,13.76813
421.00,13.79901
422.00,13.84082
423.00,13.89458
424.00,13.88756
425.00,13.94937
426.00,13.98270
427.00,13.96677
428.00,13.99787
429.00,14.01379
430.00,14.01940
431.00,14.05543
432.00,14.03354
433.00,14.08162
434.00,14.10099
435.00,14.09890
436.00,14.09633
437.00,14.10759
438.00,14.16400
439.00,14.17399
440.00,14.18211
441.00,14.19539
442.00,14.21283
443.00,14.25059
444.00,14.26338
445.00,14.29989
446.00,14.29229
447.00,14.28960
448.00,14.35993
449.00,14.39037
450.00,14.37931
451.00,14.37797
452.00,14.41477
453.00,14.41387
454.00,14.45370
455.00,14.48036
456.00,14.45951
457.00,14.47782
458.00,14.54958
459.00,14.53715
460.00,14.54164
461.00,14.55560
462.00,14.63480
463.00,14.61715
464.00,14.65081
465.00,14.66916
466.00,14.69434
467.00,14.68821
468.00,14.72259
469.00,14.74355
470.00,14.75697
471.00,14.77854
472.00,14.81287
473.00,14.81923
474.00,14.85057
475.00,14.85640
476.00,14.87856
477.00,14.88896
478.00,14.92568
479.00,14.96775
480.00,14.97295
481.00,15.02850
482.00,15.01784
483.00,15.03563
484.00,15.04900
485.00,15.09758
486.00,15.12342
487.00,15.14669
488.00,15.14702
489.00,15.18785
490.00,15.22145
491.00,15.26552
492.00,15.27796
493.00,15.28695
494.00,15.29071
495.00,15.36131
496.00,15.38639
497.00,15.41623
498.00,15.45020
499.00,15.46420
500.00,15.50267
501.00,15.55290
502.00,15.56357
503.00,15.62152
504.00,15.61093
505.00,15.66597
506.00,15.68826
507.00,15.73958
508.00,15.79452
509.00,15.80107
510.00,15.85128
511.00,15.87407
512.00,15.90011
513.00,15.99879
514.00,16.02686
515.00,16.05783
516.00,16.09399
517.00,16.15403
518.00,16.17812
519.00,16.20849
520.00,16.25459
521.00,16.30846
522.00,16.38153
523.00,16.41789
524.00,16.47562
525.00,16.49725
526.00,16.56651
527.00,16.61690
528.00,16.69931
529.00,16.78217
530.00,16.82674
531.00,16.89469
532.00,16.96274
533.00,17.04412
534.00,17.04822
535.00,17.17269
536.00,17.23716
537.00,17.28474
538.00,17.37387
539.00,17.42800
540.00,17.53202
541.00,17.62522
542.00,17.66886
543.00,17.78599
544.00,17.88060
545.00,17.97909
546.00,18.10139
547.00,18.15999
548.00,18.24562
549.00,18.37308
550.00,18.46629
551.00,18.59446
552.00,18.70038
553.00,18.77262
554.00,18.93621
555.00,19.04680
556.00,19.17791
557.00,19.28266
558.00,19.41359
559.00,19.50793
560.00,19.66011
561.00,19.78226
562.00,19.91739
563.00,20.06722
564.00,20.16334
565.00,20.28477
566.00,20.39895
567.00,20.57261
568.00,20.62597
569.00,20.78931
570.00,20.93149
571.00,21.03194
572.00,21.16359
573.00,21.30092
574.00,21.43831
575.00,21.57059
576.00,21.68878
577.00,21.80144
578.00,21.90938
579.00,22.06905
580.00,22.17859
581.00,22.28704
582.00,22.34694
583.00,22.45976
584.00,22.59600
585.00,22.63062
586.00,22.72054
587.00,22.87348
588.00,22.92266
589.00,23.03771
590.00,23.12707
591.00,23.20627
592.00,23.28222
593.00,23.37867
594.00,23.39895
595.00,23.46037
596.00,23.54756
597.00,23.64249
598.00,23.68834
599.00,23.74875
600.00,23.79757
601.00,23.81284
602.00,23.90940
603.00,23.94277
604.00,23.96963
605.00,24.03638
606.00,24.06574
607.00,24.15754
608.00,24.18968
609.00,24.22942
610.00,24.30361
611.00,24.35328
612.00,24.43326
613.00,24.44906
614.00,24.56284
615.00,24.65604
616.00,24.71638
617.00,24.75431
618.00,24.86054
619.00,24.92523
620.00,24.99811
621.00,25.10338
622.00,25.28251
623.00,25.33572
624.00,25.44001
625.00,25.62977
626.00,25.74475
627.00,25.91860
628.00,26.05588
629.00,26.19964
630.00,26.31796
631.00,26.53379
632.00,26.70082
633.00,26.91534
634.00,27.18002
635.00,27.37220
636.00,27.56710
637.00,27.83189
638.00,28.07947
639.00,28.32606
640.00,28.66759
641.00,28.90811
642.00,29.23266
643.00,29.52744
644.00,29.80981
645.00,30.18719
646.00,30.48096
647.00,30.83817
648.00,31.17168
649.00,31.52241
650.00,31.88761
651.00,32.22292
652.00,32.60771
653.00,32.89641
654.00,33.25268
655.00,33.72462
656.00,34.07894
657.00,34.41266
658.00,34.81135
659.00,35.18744
660.00,35.58865
661.00,35.93387
662.00,36.37862
663.00,36.68686
664.00,37.14604
665.00,37.42567
666.00,37.82471
667.00,38.17530
668.00,38.45182
669.00,38.91807
670.00,39.18640
671.00,39.56572
672.00,39.75477
673.00,40.13045
674.00,40.41524
675.00,40.63649
676.00,40.97601
677.00,41.27550
678.00,41.62287
679.00,41.79547
680.00,42.00240
681.00,42.26738
682.00,42.42076
683.00,42.69777
684.00,42.92461
685.00,43.20613
686.00,43.32512
687.00,43.51586
688.00,43.69609
689.00,43.94063
690.00,43.99033
691.00,44.21800
692.00,44.30441
693.00,44.53756
694.00,44.57845
695.00,44.76858
696.00,44.87936
697.00,44.97638
698.00,45.20837
699.00,45.10012
700.00,45.30823
701.00,45.42397
702.00,45.44186
703.00,45.53117
704.00,45.60163
705.00,45.83294
706.00,45.77082
707.00,45.83836
708.00,45.98107
709.00,45.89248
710.00,46.16106
711.00,46.02595
712.00,46.13062
713.00,46.07292
714.00,46.25535
715.00,46.06905
716.00,46.30329
717.00,46.23455
718.00,46.29869
719.00,46.19220
720.00,46.31813
721.00,46.29339
722.00,46.41018
723.00,46.35682
724.00,46.46335
725.00,46.29685
726.00,46.26037
727.00,46.45245
728.00,46.48262
729.00,46.11583
730.00,46.42343
731.00,46.38080
732.00,46.18176
733.00,46.19749
734.00,46.17623
735.00,46.24767
736.00,46.23429
737.00,46.26994
738.00,46.08296
739.00,46.12986
740.00,46.16419
741.00,46.04763
742.00,46.19659
743.00,46.22248
744.00,46.04976
745.00,45.95071
746.00,46.15251
747.00,46.14851
748.00,45.99692
749.00,45.82791
750.00,46.28191
751.00,45.93287
752.00,45.73379
753.00,45.77493
754.00,45.88131
755.00,45.84789
756.00,45.69937
757.00,45.67282
758.00,45.70330
759.00,45.60310
760.00,45.62759
761.00,45.57555
762.00,45.42613
763.00,45.36739
764.00,45.35047
765.00,45.54216
766.00,45.35105
767.00,45.25954
768.00,45.20022
769.00,45.18719
770.00,45.19822
771.00,45.19573
772.00,45.28179
773.00,45.41098
774.00,45.04108
775.00,45.12238
776.00,44.94166
777.00,44.96061
778.00,44.91722
779.00,44.65854
780.00,44.57751
781.00,44.67770
782.00,44.69543
783.00,44.41255
784.00,44.51439
785.00,44.61837
786.00,44.62059
787.00,44.36483
788.00,44.50465
789.00,44.47237
790.00,44.19996
791.00,44.32724
792.00,44.11733
793.00,44.17658
794.00,43.90475
795.00,43.88024
796.00,43.59659
797.00,43.95587
798.00,43.55145
799.00,43.79982
800.00,44.05003
801.00,43.68942
802.00,43.80773
803.00,43.70549
804.00,43.60473
805.00,43.58574
806.00,43.69493
807.00,43.19210
808.00,43.37598
809.00,43.10212
810.00,43.12548
811.00,43.17795
812.00,42.75832
813.00,42.99665
814.00,42.75034
815.00,43.23840
816.00,43.06098
817.00,42.73115
818.00,42.80243
819.00,42.55981
820.00,42.83554
821.00,42.80501
822.00,42.69450
823.00,42.61006
824.00,42.50964
825.00,42.32033
826.00,42.48558
827.00,42.31676
828.00,42.40965
829.00,42.55410
830.00,42.07346
831.00,42.08495
832.00,42.19817
833.00,41.36103
834.00,42.00476
835.00,41.84421
836.00,41.49562
837.00,41.18353
838.00,41.22238
839.00,41.09071
840.00,40.68362
841.00,41.54785
842.00,40.83344
843.00,41.09141
844.00,40.58027
845.00,41.04736
846.00,41.15751
847.00,40.95782
848.00,40.34589
849.00,39.97280
850.00,40.70764
851.00,41.07046
852.00,41.75339
853.00,38.80510
854.00,39.57624
855.00,39.28570
856.00,39.54073
857.00,38.94949
858.00,38.12783
859.00,40.03975
860.00,39.48445
861.00,39.96831
862.00,39.30443
863.00,37.96966
864.00,40.35064
865.00,37.31376
866.00,39.72422
867.00,40.50135
868.00,36.68455
869.00,39.40272
870.00,40.71020
871.00,37.33709
872.00,36.14602
873.00,37.61219
874.00,39.13696
875.00,32.95326
876.00,35.26519
877.00,35.52669
878.00,35.04660
879.00,34.08901
880.00,33.72763
881.00,42.24909
882.00,37.41534
883.00,37.12286
884.00,44.33047
885.00,34.91069
886.00,34.67835
887.00,35.44840
888.00,34.63883
889.00,39.88296
890.00,37.50432
891.00,36.97326
892.00,33.34058
893.00,36.32856
894.00,34.58639
895.00,40.41317
896.00,32.35897
897.00,41.12191
898.00,38.14002
899.00,33.83623
900.00,37.97256
