"SR_Glass2116 - RawData"
"Wavelength nm.","R%"
400.00,10.52133
401.00,10.55718
402.00,10.56026
403.00,10.58845
404.00,10.56052
405.00,10.57185
406.00,10.57328
407.00,10.60311
408.00,10.58790
409.00,10.63940
410.00,10.59757
411.00,10.62262
412.00,10.63037
413.00,10.67235
414.00,10.63192
415.00,10.66743
416.00,10.70708
417.00,10.71213
418.00,10.72291
419.00,10.70914
420.00,10.73981
421.00,10.73629
422.00,10.72641
423.00,10.72476
424.00,10.76780
425.00,10.74312
426.00,10.72674
427.00,10.71668
428.00,10.75958
429.00,10.75727
430.00,10.74685
431.00,10.76755
432.00,10.78441
433.00,10.77629
434.00,10.79909
435.00,10.78659
436.00,10.78732
437.00,10.78595
438.00,10.78832
439.00,10.77516
440.00,10.80049
441.00,10.80369
442.00,10.78706
443.00,10.81590
444.00,10.81277
445.00,10.81450
446.00,10.81734
447.00,10.83543
448.00,10.82194
449.00,10.80318
450.00,10.80503
451.00,10.82604
452.00,10.85297
453.00,10.82646
454.00,10.83710
455.00,10.85398
456.00,10.85947
457.00,10.84516
458.00,10.86446
459.00,10.83957
460.00,10.88609
461.00,10.86350
462.00,10.88248
463.00,10.90699
464.00,10.90461
465.00,10.90338
466.00,10.90182
467.00,10.91541
468.00,10.91409
469.00,10.93526
470.00,10.91985
471.00,10.93243
472.00,10.94447
473.00,10.95734
474.00,10.96624
475.00,10.96367
476.00,10.96940
477.00,11.00187
478.00,10.99538
479.00,10.99721
480.00,11.01858
481.00,11.02229
482.00,11.04081
483.00,11.05200
484.00,11.04550
485.00,11.04740
486.00,11.06352
487.00,11.07797
488.00,11.07797
489.00,11.09420
490.00,11.11726
491.00,11.11864
492.00,11.13532
493.00,11.12839
494.00,11.14826
495.00,11.15949
496.00,11.17055
497.00,11.20992
498.00,11.22864
499.00,11.21614
500.00,11.24152
501.00,11.25229
502.00,11.27946
503.00,11.29786
504.00,11.32650
505.00,11.32588
506.00,11.35961
507.00,11.35041
508.00,11.35250
509.00,11.40259
510.00,11.40608
511.00,11.44397
512.00,11.46452
513.00,11.48670
514.00,11.49006
515.00,11.51680
516.00,11.55183
517.00,11.57862
518.00,11.59206
519.00,11.61874
520.00,11.65142
521.00,11.68484
522.00,11.68151
523.00,11.74892
524.00,11.78823
525.00,11.81948
526.00,11.83754
527.00,11.88166
528.00,11.89215
529.00,11.95058
530.00,11.98603
531.00,12.05502
532.00,12.06117
533.00,12.12272
534.00,12.13311
535.00,12.22720
536.00,12.26524
537.00,12.29775
538.00,12.36631
539.00,12.41028
540.00,12.47241
541.00,12.52654
542.00,12.56156
543.00,12.62190
544.00,12.67346
545.00,12.74261
546.00,12.78747
547.00,12.86524
548.00,12.93551
549.00,12.98551
550.00,13.03676
551.00,13.13430
552.00,13.21950
553.00,13.28086
554.00,13.34558
555.00,13.39417
556.00,13.49138
557.00,13.57289
558.00,13.63249
559.00,13.70474
560.00,13.77877
561.00,13.87229
562.00,13.92947
563.00,14.00072
564.00,14.08064
565.00,14.13640
566.00,14.20073
567.00,14.31401
568.00,14.37066
569.00,14.44091
570.00,14.52248
571.00,14.61514
572.00,14.63154
573.00,14.73436
574.00,14.81363
575.00,14.84946
576.00,14.94752
577.00,14.99077
578.00,15.03542
579.00,15.09957
580.00,15.15692
581.00,15.18987
582.00,15.24998
583.00,15.33429
584.00,15.35314
585.00,15.39278
586.00,15.43681
587.00,15.45222
588.00,15.47068
589.00,15.50525
590.00,15.57302
591.00,15.58462
592.00,15.58659
593.00,15.58786
594.00,15.64793
595.00,15.66014
596.00,15.66012
597.00,15.67055
598.00,15.69502
