"SR_Glass1115 - RawData"
"Wavelength nm.","R%"
400.00,18.36645
401.00,18.36594
402.00,18.41475
403.00,18.37986
404.00,18.44506
405.00,18.50972
406.00,18.50534
407.00,18.48024
408.00,18.58334
409.00,18.61077
410.00,18.62688
411.00,18.69996
412.00,18.68528
413.00,18.68479
414.00,18.68701
415.00,18.68551
416.00,18.76737
417.00,18.78600
418.00,18.83738
419.00,18.87545
420.00,18.89051
421.00,18.92283
422.00,18.98184
423.00,19.02799
424.00,19.07251
425.00,19.04791
426.00,19.03497
427.00,19.15532
428.00,19.14385
429.00,19.17475
430.00,19.17973
431.00,19.18930
432.00,19.22614
433.00,19.26936
434.00,19.30299
435.00,19.31795
436.00,19.33584
437.00,19.34919
438.00,19.35615
439.00,19.43109
440.00,19.47652
441.00,19.43563
442.00,19.46789
443.00,19.47334
444.00,19.56426
445.00,19.54709
446.00,19.58749
447.00,19.61462
448.00,19.62765
449.00,19.61667
450.00,19.70555
451.00,19.69996
452.00,19.69679
453.00,19.73489
454.00,19.76639
455.00,19.77466
456.00,19.80078
457.00,19.80334
458.00,19.82277
459.00,19.87719
460.00,19.89919
461.00,19.94006
462.00,19.96742
463.00,19.98057
464.00,20.01362
465.00,20.05674
466.00,20.03641
467.00,20.07715
468.00,20.10039
469.00,20.12466
470.00,20.14159
471.00,20.13077
472.00,20.21654
473.00,20.22247
474.00,20.24174
475.00,20.29480
476.00,20.29110
477.00,20.31074
478.00,20.31808
479.00,20.35724
480.00,20.36960
481.00,20.44679
482.00,20.44600
483.00,20.48021
484.00,20.47471
485.00,20.52865
486.00,20.59902
487.00,20.60051
488.00,20.62453
489.00,20.67068
490.00,20.67789
491.00,20.72359
492.00,20.75590
493.00,20.81211
494.00,20.83444
495.00,20.85291
496.00,20.89664
497.00,20.90511
498.00,20.96991
499.00,21.03254
500.00,21.06658
501.00,21.09917
502.00,21.18803
503.00,21.17878
504.00,21.23615
505.00,21.28088
506.00,21.36238
507.00,21.37926
508.00,21.39842
509.00,21.42556
510.00,21.53824
511.00,21.62008
512.00,21.63242
513.00,21.70379
514.00,21.71213
515.00,21.83044
516.00,21.81830
517.00,21.91568
518.00,21.97426
519.00,22.01792
520.00,22.11938
521.00,22.18664
522.00,22.22611
523.00,22.32284
524.00,22.35456
525.00,22.43333
526.00,22.50532
527.00,22.60084
528.00,22.69318
529.00,22.72616
530.00,22.84889
531.00,22.96054
532.00,23.03023
533.00,23.12156
534.00,23.15756
535.00,23.35184
536.00,23.41949
537.00,23.51024
538.00,23.60116
539.00,23.74181
540.00,23.85888
541.00,23.91358
542.00,24.05666
543.00,24.15763
544.00,24.27792
545.00,24.37739
546.00,24.49074
547.00,24.61053
548.00,24.77602
549.00,24.88770
550.00,25.05156
551.00,25.16143
552.00,25.27642
553.00,25.46296
554.00,25.58377
555.00,25.73828
556.00,25.88550
557.00,26.01964
558.00,26.20462
559.00,26.31646
560.00,26.46149
561.00,26.59887
562.00,26.76815
563.00,26.92365
564.00,27.01823
565.00,27.21183
566.00,27.35037
567.00,27.48950
568.00,27.62246
569.00,27.75312
570.00,27.85271
571.00,27.99409
572.00,28.17756
573.00,28.26240
574.00,28.37816
575.00,28.46836
576.00,28.69642
577.00,28.76300
578.00,28.87577
579.00,28.94228
580.00,29.04587
581.00,29.13513
582.00,29.17213
583.00,29.33908
584.00,29.42835
585.00,29.52773
586.00,29.55496
587.00,29.61899
588.00,29.64743
589.00,29.74539
590.00,29.79977
591.00,29.80685
592.00,29.88524
593.00,29.84428
594.00,29.93893
595.00,29.92395
596.00,29.95212
597.00,30.00866
598.00,30.02011
599.00,30.00313
600.00,30.02919
601.00,30.03004
602.00,30.03003
603.00,30.01884
604.00,30.00551
605.00,29.99685
606.00,29.99910
607.00,30.05357
608.00,29.97205
609.00,29.99927
610.00,29.98902
611.00,29.92628
612.00,29.91720
613.00,29.93854
614.00,29.99881
615.00,29.96893
616.00,29.94827
617.00,29.93077
618.00,29.97521
619.00,30.02725
620.00,30.00702
621.00,30.02457
622.00,30.04543
623.00,30.06420
624.00,30.12654
625.00,30.15531
626.00,30.21642
627.00,30.30041
628.00,30.30969
629.00,30.39691
630.00,30.47554
631.00,30.51069
632.00,30.60550
633.00,30.67250
634.00,30.76976
635.00,30.88493
636.00,31.03046
637.00,31.21340
638.00,31.30251
639.00,31.49092
640.00,31.69564
641.00,31.87998
642.00,32.10663
643.00,32.23201
644.00,32.53994
645.00,32.74932
646.00,32.97377
647.00,33.23055
648.00,33.54957
649.00,33.77890
650.00,34.22874
651.00,34.47825
652.00,34.78599
